customer_id,customer_name,city,country,payment_date,payment_count,daily_payment_sum,distinct_store_count,stores,distinct_staff_count,staff_members,avg_daily_sum_prev_30d,deviation_amount,deviation_ratio,deviation_rank
302,MICHAEL SILVERMAN,Tiefa,China,2005-07-30,3,19.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.4,18.57,14.3,1
302,MICHAEL SILVERMAN,Tiefa,China,2005-08-23,4,16.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.46,14.5,6.89,2
302,MICHAEL SILVERMAN,Tiefa,China,2005-07-29,3,10.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.03,9.94,10.64,3
302,MICHAEL SILVERMAN,Tiefa,China,2005-07-10,4,9.96,2,"2,1",1,2:Jon Stephens,0.27,9.69,37.44,4
303,WILLIAM SATTERFIELD,Sanaa,Yemen,2005-07-29,3,8.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.93,8.04,9.63,1
303,WILLIAM SATTERFIELD,Sanaa,Yemen,2005-08-17,3,6.97,2,"2,1",1,2:Jon Stephens,0.83,6.14,8.39,2
304,DAVID ROYAL,Callao,Peru,2005-07-10,3,9.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.33,8.64,7.49,1
305,RICHARD MCCRARY,Arlington,United States,2005-08-02,3,13.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.66,12.31,8.4,1
306,CHARLES KOWALSKI,Sungai Petani,Malaysia,2005-08-20,4,16.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.36,14.6,7.18,1
306,CHARLES KOWALSKI,Sungai Petani,Malaysia,2005-08-02,3,11.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.03,9.94,5.9,2
308,THOMAS GRIGSBY,Kansas City,United States,2005-08-01,3,8.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.93,8.04,9.63,1
308,THOMAS GRIGSBY,Kansas City,United States,2005-06-17,3,6.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.13,6.84,52.41,2
309,CHRISTOPHER GRECO,Brescia,Italy,2005-06-19,3,20.97,2,"2,1",1,2:Jon Stephens,0.43,20.54,48.5,1
309,CHRISTOPHER GRECO,Brescia,Italy,2005-07-29,3,10.97,2,"1,2",1,1:Mike Hillyer,1.96,9.01,5.59,2
309,CHRISTOPHER GRECO,Brescia,Italy,2005-08-01,3,6.97,2,"2,1",1,1:Mike Hillyer,2.56,4.41,2.72,3
311,PAUL TROUT,Kursk,Russian Federation,2005-07-31,3,20.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.83,20.14,25.21,1
311,PAUL TROUT,Kursk,Russian Federation,2005-08-19,3,5.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.2,4.77,4.98,2
314,GEORGE LINTON,Sorocaba,Brazil,2005-08-21,3,14.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.96,13.01,7.63,1
314,GEORGE LINTON,Sorocaba,Brazil,2005-07-28,3,11.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.1,10.87,10.92,2
316,STEVEN CURLEY,Miraj,India,2005-07-27,4,15.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.7,15.26,22.84,1
317,EDWARD BAUGH,Trshavn,Faroe Islands,2005-08-22,3,12.97,2,"2,1",1,1:Mike Hillyer,2.1,10.88,6.19,1
319,RONALD WEINER,San Felipe del Progreso,Mexico,2005-08-17,5,16.95,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.3,16.65,56.69,1
319,RONALD WEINER,San Felipe del Progreso,Mexico,2005-07-11,3,12.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.53,11.44,8.48,2
320,ANTHONY SCHWAB,Tafuna,American Samoa,2005-07-29,3,10.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",0.93,10.04,11.78,1
321,KEVIN SCHULER,Birgunj,Nepal,2005-08-17,3,17.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.27,17.7,67.56,1
322,JASON MORRISSEY,Baha Blanca,Argentina,2005-07-30,3,14.97,2,"2,1",1,1:Mike Hillyer,1.03,13.94,14.53,1
322,JASON MORRISSEY,Baha Blanca,Argentina,2005-07-12,3,9.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.73,8.24,5.76,2
323,MATTHEW MAHAN,Cuautla,Mexico,2005-07-28,3,12.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.03,11.94,12.58,1
326,JOSE ANDREW,Kingstown,Saint Vincent and the Grenadines,2005-07-29,3,13.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.86,13.11,16.16,1
326,JOSE ANDREW,Kingstown,Saint Vincent and the Grenadines,2005-08-02,4,13.96,2,"2,1",1,2:Jon Stephens,1.6,12.36,8.75,2
326,JOSE ANDREW,Kingstown,Saint Vincent and the Grenadines,2005-07-31,3,6.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.33,5.64,5.24,3
327,LARRY THRASHER,Adana,Turkey,2005-08-23,3,23.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.3,22.67,18.5,1
327,LARRY THRASHER,Adana,Turkey,2005-08-22,3,11.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.9,11.07,13.34,2
328,JEFFREY SPEAR,Ciparay,Indonesia,2005-08-20,3,14.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.96,14.01,15.53,1
329,FRANK WAGGONER,Jamalpur,Bangladesh,2005-08-22,3,12.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",2.26,10.71,5.73,1
329,FRANK WAGGONER,Jamalpur,Bangladesh,2005-06-17,3,7.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.1,7.87,79.97,2
329,FRANK WAGGONER,Jamalpur,Bangladesh,2005-07-30,4,7.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.26,6.7,6.3,3
330,SCOTT SHELLEY,Aurora,United States,2005-07-06,3,10.97,2,"1,2",1,2:Jon Stephens,0.73,10.24,14.99,1
330,SCOTT SHELLEY,Aurora,United States,2005-06-20,3,8.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.83,8.14,10.78,2
330,SCOTT SHELLEY,Aurora,United States,2005-07-12,3,6.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.46,5.51,4.76,3
331,ERIC ROBERT,Santa F,Argentina,2005-07-07,3,21.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.06,20.91,20.64,1
331,ERIC ROBERT,Santa F,Argentina,2005-07-06,3,18.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.43,18.54,43.88,2
332,STEPHEN QUALLS,Dhaka,Bangladesh,2005-07-27,4,24.96,2,"2,1",1,2:Jon Stephens,0.8,24.16,31.29,1
332,STEPHEN QUALLS,Dhaka,Bangladesh,2005-07-09,5,9.95,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.47,9.48,21.35,2
332,STEPHEN QUALLS,Dhaka,Bangladesh,2005-08-22,3,9.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.46,7.51,4.05,3
333,ANDREW PURDY,Baku,Azerbaijan,2005-08-20,3,13.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.86,12.11,7.5,1
334,RAYMOND MCWHORTER,Sumqayit,Azerbaijan,2005-08-01,3,11.97,2,"2,1",1,1:Mike Hillyer,1.8,10.17,6.66,1
334,RAYMOND MCWHORTER,Sumqayit,Azerbaijan,2005-08-23,3,9.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.93,8.04,5.17,2
335,GREGORY MAULDIN,Sousse,Tunisia,2005-07-07,4,17.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.2,17.76,90.1,1
335,GREGORY MAULDIN,Sousse,Tunisia,2005-07-30,3,11.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.46,10.51,8.18,2
336,JOSHUA MARK,Rampur,India,2005-07-29,3,16.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.83,16.14,20.41,1
336,JOSHUA MARK,Rampur,India,2005-08-19,3,5.97,2,"2,1",1,2:Jon Stephens,1.33,4.64,4.49,2
339,WALTER PERRYMAN,Xinxiang,China,2005-08-17,3,12.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.96,12.01,13.45,1
340,PATRICK NEWSOM,Hanoi,Vietnam,2005-08-01,4,16.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.03,15.93,16.46,1
340,PATRICK NEWSOM,Hanoi,Vietnam,2005-07-29,4,15.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.4,15.56,40.03,2
340,PATRICK NEWSOM,Hanoi,Vietnam,2005-08-22,3,15.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.96,14.01,8.14,3
340,PATRICK NEWSOM,Hanoi,Vietnam,2005-08-19,3,7.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.5,6.47,5.33,4
342,HAROLD MARTINO,Boa Vista,Brazil,2005-07-12,3,19.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.7,19.27,28.6,1
342,HAROLD MARTINO,Boa Vista,Brazil,2005-07-31,4,12.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.1,11.86,11.81,2
342,HAROLD MARTINO,Boa Vista,Brazil,2005-08-20,3,12.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.83,11.14,7.1,3
342,HAROLD MARTINO,Boa Vista,Brazil,2005-08-21,3,12.97,2,"1,2",1,2:Jon Stephens,2.26,10.71,5.74,4
345,CARL ARTIS,San Lorenzo,Paraguay,2005-07-07,3,10.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.4,10.57,27.52,1
346,ARTHUR SIMPKINS,Maikop,Russian Federation,2005-07-29,4,22.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.6,21.36,14.37,1
346,ARTHUR SIMPKINS,Maikop,Russian Federation,2005-08-23,5,19.95,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.43,17.52,8.22,2
346,ARTHUR SIMPKINS,Maikop,Russian Federation,2005-07-31,3,12.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",2.36,10.61,5.49,3
346,ARTHUR SIMPKINS,Maikop,Russian Federation,2005-08-02,3,12.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",3.16,9.81,4.1,4
346,ARTHUR SIMPKINS,Maikop,Russian Federation,2005-08-01,3,10.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.8,8.18,3.92,5
347,RYAN SALISBURY,Daugavpils,Latvia,2005-07-28,4,15.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.83,15.13,19.21,1
348,ROGER QUINTANILLA,Hsichuh,Taiwan,2005-07-08,4,20.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.77,20.2,27.4,1
348,ROGER QUINTANILLA,Hsichuh,Taiwan,2005-08-19,3,13.97,2,"2,1",1,2:Jon Stephens,1.7,12.27,8.24,2
348,ROGER QUINTANILLA,Hsichuh,Taiwan,2005-08-02,3,13.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.46,11.51,5.68,3
348,ROGER QUINTANILLA,Hsichuh,Taiwan,2005-07-29,3,12.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.83,11.14,7.09,4
348,ROGER QUINTANILLA,Hsichuh,Taiwan,2005-08-20,4,12.96,1,1,2,"2:Jon Stephens,1:Mike Hillyer",2.16,10.8,6.0,5
349,JOE GILLILAND,Imus,Philippines,2005-08-02,3,18.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.53,17.44,12.4,1
350,JUAN FRALEY,Teboksary,Russian Federation,2005-08-17,3,14.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",0.2,14.77,75.1,1
351,JACK FOUST,Zeleznogorsk,Russian Federation,2005-08-23,3,10.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.16,9.81,9.42,1
351,JACK FOUST,Zeleznogorsk,Russian Federation,2005-07-08,3,8.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.43,8.54,20.76,2
352,ALBERT CROUSE,Bamenda,Cameroon,2005-07-27,4,22.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.37,22.59,62.73,1
352,ALBERT CROUSE,Bamenda,Cameroon,2005-06-16,3,14.97,2,"1,2",1,1:Mike Hillyer,0.13,14.84,112.84,2
352,ALBERT CROUSE,Bamenda,Cameroon,2005-08-17,3,13.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.1,12.87,12.73,3
353,JONATHAN SCARBOROUGH,Pachuca de Soto,Mexico,2005-08-23,3,5.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.0,4.97,5.99,1
354,JUSTIN NGO,Santo Andr,Brazil,2005-07-29,3,18.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.5,17.47,12.69,1
354,JUSTIN NGO,Santo Andr,Brazil,2005-07-27,3,4.97,2,"2,1",1,2:Jon Stephens,1.33,3.64,3.74,2
356,GERALD FULTZ,Satna,India,2005-08-19,4,14.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.76,13.2,8.49,1
356,GERALD FULTZ,Satna,India,2005-08-23,3,13.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",2.49,11.48,5.6,2
356,GERALD FULTZ,Satna,India,2005-08-17,3,11.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.36,10.61,8.78,3
357,KEITH RICO,Bratislava,Slovakia,2005-07-11,3,16.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.76,16.21,22.2,1
357,KEITH RICO,Bratislava,Slovakia,2005-08-01,4,13.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.43,12.53,9.77,2
360,RALPH MADRIGAL,Arecibo,Puerto Rico,2005-08-19,3,12.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",2.26,10.71,5.73,1
360,RALPH MADRIGAL,Arecibo,Puerto Rico,2005-07-28,3,11.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.4,10.57,8.57,2
361,LAWRENCE LAWTON,Yaound,Cameroon,2005-08-02,4,15.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.03,14.93,15.5,1
361,LAWRENCE LAWTON,Yaound,Cameroon,2005-07-12,3,7.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.56,7.41,14.11,2
362,NICHOLAS BARFIELD,Belm,Brazil,2005-08-21,4,25.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.0,23.96,13.01,1
362,NICHOLAS BARFIELD,Belm,Brazil,2005-07-29,4,11.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.5,10.46,7.99,2
362,NICHOLAS BARFIELD,Belm,Brazil,2005-07-27,3,9.97,2,"2,1",1,1:Mike Hillyer,1.06,8.91,9.36,3
363,ROY WHITING,Nyeri,Kenya,2005-08-22,3,15.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",2.26,13.71,7.06,1
363,ROY WHITING,Nyeri,Kenya,2005-07-12,3,12.97,2,"1,2",1,2:Jon Stephens,1.43,11.54,9.07,2
363,ROY WHITING,Nyeri,Kenya,2005-07-29,3,11.97,2,"1,2",1,2:Jon Stephens,1.46,10.51,8.18,3
366,BRANDON HUEY,Balikesir,Turkey,2005-08-21,4,15.96,2,"2,1",1,1:Mike Hillyer,2.26,13.7,7.06,1
366,BRANDON HUEY,Balikesir,Turkey,2005-07-27,4,14.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.46,13.5,10.22,2
366,BRANDON HUEY,Balikesir,Turkey,2005-07-12,3,13.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.1,12.87,12.73,3
367,ADAM GOOCH,Adoni,India,2005-08-18,3,14.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.67,14.31,22.51,1
367,ADAM GOOCH,Adoni,India,2005-07-10,3,12.97,2,"1,2",1,2:Jon Stephens,0.33,12.64,38.99,2
368,HARRY ARCE,Najafabad,Iran,2005-08-19,4,17.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.23,16.73,14.6,1
368,HARRY ARCE,Najafabad,Iran,2005-06-19,3,14.97,2,"2,1",1,1:Mike Hillyer,0.96,14.01,15.52,2
369,FRED WHEAT,Jurez,Mexico,2005-08-01,3,7.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.53,6.44,5.21,1
370,WAYNE TRUONG,Gulbarga,India,2005-07-27,3,15.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.3,15.67,53.35,1
371,BILLY POULIN,Cabuyao,Philippines,2005-08-19,3,11.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.76,10.21,6.79,1
372,STEVE MACKENZIE,Probolinggo,Indonesia,2005-07-28,3,15.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.4,14.57,11.43,1
372,STEVE MACKENZIE,Probolinggo,Indonesia,2005-07-29,4,13.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.93,12.03,7.23,2
372,STEVE MACKENZIE,Probolinggo,Indonesia,2005-07-09,3,10.97,2,"2,1",1,1:Mike Hillyer,0.4,10.57,27.49,3
372,STEVE MACKENZIE,Probolinggo,Indonesia,2005-08-21,3,9.97,2,"1,2",1,1:Mike Hillyer,3.19,6.78,3.12,4
373,LOUIS LEONE,Tanauan,Philippines,2005-08-18,4,20.96,1,1,2,"1:Mike Hillyer,2:Jon Stephens",2.56,18.4,8.18,1
373,LOUIS LEONE,Tanauan,Philippines,2005-07-30,3,14.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.4,13.57,10.72,2
374,JEREMY HURTADO,Vitria de Santo Anto,Brazil,2005-08-22,4,20.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.36,19.6,15.37,1
374,JEREMY HURTADO,Vitria de Santo Anto,Brazil,2005-07-10,3,13.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.63,13.34,22.13,2
375,AARON SELBY,Mwene-Ditu,"Congo, The Democratic Republic of the",2005-08-02,3,18.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.06,17.91,17.83,1
375,AARON SELBY,Mwene-Ditu,"Congo, The Democratic Republic of the",2005-08-01,4,8.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.77,8.2,11.71,2
376,RANDY GAITHER,Kurgan,Russian Federation,2005-07-12,3,18.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.16,17.81,16.3,1
376,RANDY GAITHER,Kurgan,Russian Federation,2005-07-07,3,13.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.17,13.8,84.33,2
376,RANDY GAITHER,Kurgan,Russian Federation,2005-07-31,3,8.97,2,"1,2",1,1:Mike Hillyer,2.03,6.94,4.42,3
377,HOWARD FORTNER,Kermanshah,Iran,2005-06-20,3,5.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.13,5.84,44.89,1
377,HOWARD FORTNER,Kermanshah,Iran,2005-07-07,3,2.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.6,2.37,4.97,2
380,RUSSELL BRINSON,Tychy,Poland,2005-07-27,4,15.96,2,"2,1",1,2:Jon Stephens,0.57,15.4,28.25,1
380,RUSSELL BRINSON,Tychy,Poland,2005-06-17,3,10.97,2,"2,1",1,1:Mike Hillyer,0.13,10.84,82.48,2
380,RUSSELL BRINSON,Tychy,Poland,2005-08-22,3,10.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.26,8.71,4.85,3
380,RUSSELL BRINSON,Tychy,Poland,2005-08-23,3,8.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.63,6.34,3.41,4
382,VICTOR BARKLEY,Manchester,United States,2005-07-30,3,21.97,2,"2,1",1,1:Mike Hillyer,0.56,21.41,38.91,1
382,VICTOR BARKLEY,Manchester,United States,2005-06-18,4,10.96,2,"1,2",1,1:Mike Hillyer,0.2,10.76,54.98,2
383,MARTIN BALES,Namibe,Angola,2005-06-18,3,8.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.6,8.37,14.97,1
383,MARTIN BALES,Namibe,Angola,2005-08-02,3,6.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.06,5.91,6.55,2
384,ERNEST STEPP,Huaian,China,2005-06-20,3,18.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",0.93,18.04,20.38,1
384,ERNEST STEPP,Huaian,China,2005-07-10,3,12.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.23,11.74,10.54,2
384,ERNEST STEPP,Huaian,China,2005-08-22,3,11.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.5,11.47,24.02,3
385,PHILLIP HOLM,Tama,Japan,2005-08-01,3,9.97,2,"2,1",1,1:Mike Hillyer,1.5,8.47,6.66,1
386,TODD TAN,Kamjanets-Podilskyi,Ukraine,2005-07-11,4,14.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.23,13.73,12.16,1
386,TODD TAN,Kamjanets-Podilskyi,Ukraine,2005-08-20,3,13.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.26,12.71,11.06,2
386,TODD TAN,Kamjanets-Podilskyi,Ukraine,2005-06-16,3,12.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",0.27,12.7,48.7,3
386,TODD TAN,Kamjanets-Podilskyi,Ukraine,2005-08-01,3,11.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.83,10.14,6.54,4
387,JESSE SCHILLING,Lubumbashi,"Congo, The Democratic Republic of the",2005-08-19,3,15.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.6,15.37,26.71,1
388,CRAIG MORRELL,Cavite,Philippines,2005-08-18,4,17.96,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.86,17.1,20.8,1
388,CRAIG MORRELL,Cavite,Philippines,2005-07-31,3,6.97,2,"1,2",1,2:Jon Stephens,0.96,6.01,7.23,2
388,CRAIG MORRELL,Cavite,Philippines,2005-08-17,3,4.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.7,4.27,7.12,3
389,ALAN KAHN,Emeishan,China,2005-08-21,3,13.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.86,12.11,7.5,1
389,ALAN KAHN,Emeishan,China,2005-08-02,3,10.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.86,9.11,5.89,2
390,SHAWN HEATON,Nakhon Sawan,Thailand,2005-08-20,6,27.94,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.43,26.51,19.54,1
390,SHAWN HEATON,Nakhon Sawan,Thailand,2005-07-07,3,11.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.96,11.01,12.41,2
391,CLARENCE GAMEZ,Izumisano,Japan,2005-07-30,3,8.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.96,8.01,9.3,1
392,SEAN DOUGLASS,Addis Abeba,Ethiopia,2005-08-21,3,12.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.8,11.17,7.22,1
393,PHILIP CAUSEY,Korolev,Russian Federation,2005-07-08,3,22.97,2,"1,2",1,2:Jon Stephens,0.76,22.21,30.04,1
394,CHRIS BROTHERS,Gijn,Spain,2005-08-01,3,6.97,2,"1,2",1,1:Mike Hillyer,1.3,5.67,5.38,1
395,JOHNNY TURPIN,al-Qadarif,Sudan,2005-08-23,3,8.97,2,"2,1",1,1:Mike Hillyer,0.63,8.34,14.2,1
396,EARL SHANKS,Iwatsuki,Japan,2005-06-15,3,13.97,2,"1,2",1,2:Jon Stephens,0.2,13.77,69.97,1
396,EARL SHANKS,Iwatsuki,Japan,2005-08-21,3,13.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.6,12.37,8.75,2
397,JIMMY SCHRADER,Atinsk,Russian Federation,2005-08-18,6,14.94,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.03,13.91,14.5,1
397,JIMMY SCHRADER,Atinsk,Russian Federation,2005-08-01,3,7.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.7,6.27,4.7,2
400,BRYAN HARDISON,Dallas,United States,2005-08-01,3,6.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.73,5.24,4.03,1
401,TONY CARRANZA,Koriyama,Japan,2005-07-29,3,14.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.53,14.44,28.16,1
403,MIKE WAY,Valparai,India,2005-08-02,4,21.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",2.5,19.47,8.8,1
403,MIKE WAY,Valparai,India,2005-07-11,3,12.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.73,11.24,7.5,2
403,MIKE WAY,Valparai,India,2005-08-01,3,12.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.06,10.91,6.29,3
403,MIKE WAY,Valparai,India,2005-08-17,3,9.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.26,7.71,4.41,4
403,MIKE WAY,Valparai,India,2005-08-21,3,8.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.79,6.18,3.21,5
404,STANLEY SCROGGINS,Omiya,Japan,2005-08-22,5,27.95,2,"1,2",1,2:Jon Stephens,1.93,26.02,14.49,1
404,STANLEY SCROGGINS,Omiya,Japan,2005-07-08,4,21.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.63,21.33,34.77,2
406,NATHAN RUNYON,Charlotte Amalie,"Virgin Islands, U.S.",2005-07-27,4,23.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.5,23.46,48.08,1
406,NATHAN RUNYON,Charlotte Amalie,"Virgin Islands, U.S.",2005-08-21,3,12.97,2,"2,1",1,2:Jon Stephens,2.23,10.74,5.82,2
406,NATHAN RUNYON,Charlotte Amalie,"Virgin Islands, U.S.",2005-07-30,5,11.95,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.6,10.35,7.49,3
407,DALE RATCLIFF,Rustenburg,South Africa,2005-07-28,4,22.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.77,22.2,30.01,1
407,DALE RATCLIFF,Rustenburg,South Africa,2005-08-02,3,17.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.83,16.14,9.82,2
408,MANUEL MURRELL,Jaffna,Sri Lanka,2005-08-20,3,14.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.56,13.41,9.58,1
408,MANUEL MURRELL,Jaffna,Sri Lanka,2005-08-23,3,11.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.23,9.74,5.37,2
409,RODNEY MOELLER,Deba Habe,Nigeria,2005-07-09,3,10.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.87,10.1,12.68,1
409,RODNEY MOELLER,Deba Habe,Nigeria,2005-07-28,3,8.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.36,7.61,6.58,2
