customer_id,customer_name,country,city,suspicious_activity_date,day_payment_amount,payment_count,staff_count,avg_daily_amount_prev_30_days,suspicious_rank
544,CODY NOLEN,Brazil,So Bernardo do Campo,2005-08-22,9.98,2,1,1.66,2090
229,TAMARA NGUYEN,Brazil,Anpolis,2005-08-23,7.98,2,2,1.33,2091
211,STACEY MONTGOMERY,China,Fuyu,2005-08-22,10.97,3,2,1.83,2092
259,LENA JENSEN,India,Halisahar,2005-08-23,18.96,4,2,3.16,2093
343,DOUGLAS GRAF,Mexico,Mexicali,2005-07-09,8.98,2,2,1.5,2094
386,TODD TAN,Ukraine,Kamjanets-Podilskyi,2005-07-29,7.98,2,2,1.33,2095
409,RODNEY MOELLER,Nigeria,Deba Habe,2005-08-21,6.98,2,1,1.16,2096
335,GREGORY MAULDIN,Tunisia,Sousse,2005-08-22,5.98,2,1,1.0,2097
163,CATHY SPENCER,Japan,Kakamigahara,2005-07-28,5.98,2,1,1.0,2098
208,LUCY WHEELER,India,Balurghat,2005-07-28,5.98,2,2,1.0,2099
298,ERIKA PENA,Finland,Oulu,2005-07-09,5.98,2,2,1.0,2100
84,SARA PERRY,Mexico,Atlixco,2005-07-28,7.98,2,2,1.33,2101
59,CHERYL MURPHY,India,Mysore,2005-08-20,7.98,2,2,1.33,2102
348,ROGER QUINTANILLA,Taiwan,Hsichuh,2005-08-20,12.96,4,2,2.16,2103
249,DORA MEDINA,China,Tianjin,2005-07-28,7.98,2,2,1.33,2104
286,VELMA LUCAS,Nigeria,Effon-Alaiye,2005-07-08,7.98,2,1,1.33,2105
437,RANDALL NEUMANN,Dominican Republic,La Romana,2005-07-30,5.98,2,1,1.0,2106
163,CATHY SPENCER,Japan,Kakamigahara,2005-07-27,4.98,2,1,0.83,2107
251,VICKIE BREWER,Germany,Halle/Saale,2005-08-17,4.98,2,2,0.83,2108
62,JOAN COOPER,United States,Saint Louis,2005-08-21,4.98,2,1,0.83,2109
417,TRAVIS ESTEP,Saudi Arabia,al-Qatif,2005-07-30,5.98,2,2,1.0,2110
180,STACY CUNNINGHAM,Colombia,Pereira,2005-07-10,4.98,2,2,0.83,2111
9,MARGARET MOORE,Oman,Masqat,2005-07-28,3.98,2,2,0.66,2112
132,ESTHER CRAWFORD,South Africa,Botshabelo,2005-07-06,3.98,2,2,0.66,2113
353,JONATHAN SCARBOROUGH,Mexico,Pachuca de Soto,2005-08-23,5.97,3,2,1.0,2114
217,AGNES BISHOP,India,Sambhal,2005-07-30,3.98,2,2,0.67,2115
422,MELVIN ELLINGTON,China,Laohekou,2005-07-08,3.98,2,1,0.67,2116
51,ALICE STEWART,United States,Fontana,2005-06-15,2.98,2,2,0.5,2117
469,WESLEY BULL,Spain,Ourense (Orense),2005-08-01,15.96,4,1,2.69,2118
211,STACEY MONTGOMERY,China,Fuyu,2005-08-23,12.98,2,1,2.19,2119
138,HAZEL WARREN,China,Hohhot,2005-08-21,11.97,3,2,2.03,2120
491,RICK MATTOX,Egypt,Mit Ghamr,2005-08-02,11.98,2,2,2.03,2121
306,CHARLES KOWALSKI,Malaysia,Sungai Petani,2005-08-02,11.97,3,2,2.03,2122
167,SALLY PIERCE,India,Chandrapur,2005-08-23,10.97,3,1,1.86,2123
389,ALAN KAHN,China,Emeishan,2005-08-02,10.97,3,2,1.86,2124
361,LAWRENCE LAWTON,Cameroon,Yaound,2005-08-23,9.98,2,2,1.69,2125
517,BRAD MCCURDY,Taiwan,Chungho,2005-08-01,9.98,2,1,1.7,2126
14,BETTY WHITE,United States,Citrus Heights,2005-08-01,9.98,2,2,1.7,2127
393,PHILIP CAUSEY,Russian Federation,Korolev,2005-07-31,9.98,2,2,1.7,2128
322,JASON MORRISSEY,Argentina,Baha Blanca,2005-08-23,9.98,2,2,1.7,2129
284,SONIA GREGORY,Nigeria,Benin City,2005-08-21,9.98,2,2,1.7,2130
522,ARNOLD HAVENS,Philippines,Santa Rosa,2005-08-01,18.96,4,2,3.23,2131
592,TERRANCE ROUSH,Hungary,Szkesfehrvr,2005-07-30,8.98,2,1,1.53,2132
33,ANNA HILL,Italy,Alessandria,2005-08-22,8.98,2,2,1.53,2133
440,BERNARD COLBY,India,Dhule (Dhulia),2005-08-22,8.98,2,1,1.53,2134
182,RENEE LANE,United States,Compton,2005-08-22,8.98,2,1,1.53,2135
296,RAMONA HALE,India,Patiala,2005-07-30,8.98,2,1,1.53,2136
91,LOIS BUTLER,Brunei,Bandar Seri Begawan,2005-07-30,8.97,3,1,1.53,2137
287,BECKY MILES,India,Tambaram,2005-08-01,7.98,2,1,1.36,2138
455,JON WILES,Bolivia,El Alto,2005-08-21,7.98,2,2,1.36,2139
231,GEORGIA JACOBS,India,Uttarpara-Kotrung,2005-08-20,7.98,2,2,1.36,2140
114,GRACE ELLIS,Germany,Duisburg,2005-08-18,7.98,2,2,1.36,2141
148,ELEANOR HUNT,Runion,Saint-Denis,2005-08-22,22.96,4,1,3.92,2142
121,JOSEPHINE GOMEZ,India,Etawah,2005-08-18,7.97,3,1,1.36,2143
390,SHAWN HEATON,Thailand,Nakhon Sawan,2005-08-19,6.98,2,2,1.2,2144
178,MARION SNYDER,Brazil,Santa Brbara dOeste,2005-07-30,12.98,2,2,2.23,2145
406,NATHAN RUNYON,"Virgin Islands, U.S.",Charlotte Amalie,2005-08-21,12.97,3,1,2.23,2146
260,CHRISTY VARGAS,China,Datong,2005-07-30,5.98,2,2,1.03,2147
53,HEATHER MORRIS,Japan,Nagareyama,2005-06-20,5.98,2,2,1.03,2148
108,TRACY COLE,Mexico,Huixquilucan,2005-07-08,5.98,2,1,1.03,2149
213,GINA WILLIAMSON,Yemen,Taizz,2005-06-21,5.98,2,1,1.03,2150
364,BENJAMIN VARNEY,Mexico,Guadalajara,2005-08-20,5.98,2,2,1.03,2151
393,PHILIP CAUSEY,Russian Federation,Korolev,2005-08-18,5.98,2,1,1.03,2152
401,TONY CARRANZA,Japan,Koriyama,2005-07-31,5.98,2,1,1.03,2153
219,WILLIE HOWELL,Argentina,Vicente Lpez,2005-08-20,5.98,2,2,1.03,2154
213,GINA WILLIAMSON,Yemen,Taizz,2005-08-19,5.98,2,2,1.03,2155
109,EDNA WEST,South Africa,Klerksdorp,2005-07-09,5.98,2,2,1.03,2156
490,SAM MCDUFFIE,Colombia,Sogamoso,2005-07-10,5.98,2,2,1.03,2157
500,REGINALD KINDER,Indonesia,Madiun,2005-07-08,5.98,2,2,1.03,2158
314,GEORGE LINTON,Brazil,Sorocaba,2005-07-30,10.98,2,1,1.89,2159
495,CHARLIE BESS,China,Baiyin,2005-08-01,10.98,2,2,1.9,2160
372,STEVE MACKENZIE,Indonesia,Probolinggo,2005-08-02,14.98,2,1,2.59,2161
538,TED BREAUX,China,Baicheng,2005-08-01,9.98,2,2,1.73,2162
36,KATHLEEN ADAMS,Iran,Arak,2005-08-20,9.97,3,2,1.73,2163
322,JASON MORRISSEY,Argentina,Baha Blanca,2005-07-12,9.97,3,2,1.73,2164
100,ROBIN HAYES,Russian Federation,Jelets,2005-08-22,4.98,2,2,0.86,2165
371,BILLY POULIN,Philippines,Cabuyao,2005-06-15,4.98,2,2,0.86,2166
108,TRACY COLE,Mexico,Huixquilucan,2005-07-07,4.98,2,2,0.86,2167
393,PHILIP CAUSEY,Russian Federation,Korolev,2005-08-17,4.98,2,2,0.86,2168
35,VIRGINIA GREEN,France,Toulouse,2005-07-09,4.97,3,2,0.86,2169
32,AMY LOPEZ,India,Jhansi,2005-07-29,8.98,2,1,1.56,2170
299,JAMES GANNON,Japan,Hiroshima,2005-07-12,8.98,2,2,1.56,2171
439,ALEXANDER FENNELL,Italy,Bergamo,2005-08-19,8.98,2,1,1.56,2172
298,ERIKA PENA,Finland,Oulu,2005-08-22,8.98,2,2,1.56,2173
352,ALBERT CROUSE,Cameroon,Bamenda,2005-08-18,8.98,2,2,1.56,2174
389,ALAN KAHN,China,Emeishan,2005-08-17,8.98,2,1,1.56,2175
58,JEAN BELL,Malaysia,Kuching,2005-08-21,12.98,2,2,2.26,2176
342,HAROLD MARTINO,Brazil,Boa Vista,2005-08-21,12.97,3,1,2.26,2177
329,FRANK WAGGONER,Bangladesh,Jamalpur,2005-08-22,12.97,3,2,2.26,2178
360,RALPH MADRIGAL,Puerto Rico,Arecibo,2005-08-19,12.97,3,2,2.26,2179
209,TONYA CHAPMAN,India,Bhilwara,2005-07-29,11.98,2,1,2.1,2180
252,MATTIE HOFFMAN,United Kingdom,London,2005-08-01,3.98,2,1,0.7,2181
149,VALERIE BLACK,United States,Brockton,2005-08-23,7.98,2,1,1.4,2182
526,KARL SEAL,United States,Cape Coral,2005-07-06,7.98,2,2,1.4,2183
345,CARL ARTIS,Paraguay,San Lorenzo,2005-07-30,7.98,2,2,1.4,2184
508,MILTON HOWLAND,India,Vijayawada,2005-07-31,11.97,3,2,2.1,2185
138,HAZEL WARREN,China,Hohhot,2005-07-12,3.98,2,1,0.7,2186
76,IRENE PRICE,Kazakstan,Pavlodar,2005-07-30,3.98,2,2,0.7,2187
383,MARTIN BALES,Angola,Namibe,2005-07-29,3.98,2,2,0.7,2188
392,SEAN DOUGLASS,Ethiopia,Addis Abeba,2005-07-11,3.98,2,1,0.7,2189
573,BYRON BOX,Kazakstan,Zhezqazghan,2005-07-06,3.98,2,2,0.7,2190
295,DAISY BATES,Russian Federation,Kolpino,2005-07-30,10.98,2,2,1.93,2191
370,WAYNE TRUONG,India,Gulbarga,2005-08-22,6.98,2,1,1.23,2192
348,ROGER QUINTANILLA,Taiwan,Hsichuh,2005-08-02,13.97,3,2,2.46,2193
263,HILDA HOPKINS,Philippines,Mandaluyong,2005-07-28,6.98,2,2,1.23,2194
198,ELSIE KELLEY,Nigeria,Ikerre,2005-07-28,6.98,2,2,1.23,2195
335,GREGORY MAULDIN,Tunisia,Sousse,2005-07-29,6.98,2,2,1.23,2196
107,FLORENCE WOODS,Argentina,Merlo,2005-07-10,6.98,2,1,1.23,2197
21,MICHELLE CLARK,Bangladesh,Tangail,2005-07-10,6.98,2,1,1.23,2198
561,IAN STILL,United States,Garland,2005-07-12,6.97,3,1,1.23,2199
580,ROSS GREY,Philippines,Iligan,2005-08-22,9.98,2,2,1.76,2200
424,KYLE SPURLOCK,China,Shanwei,2005-08-17,9.98,2,1,1.76,2201
583,MARSHALL THORN,United Kingdom,Southampton,2005-08-01,12.97,3,1,2.3,2202
485,CLYDE TOBIAS,China,Shaoguan,2005-08-01,11.98,2,2,2.13,2203
385,PHILLIP HOLM,Japan,Tama,2005-08-19,8.98,2,2,1.6,2204
288,BOBBIE CRAIG,Mexico,Valle de Santiago,2005-08-22,5.98,2,2,1.06,2205
127,ELAINE STEVENS,Russian Federation,Smolensk,2005-08-23,11.98,2,2,2.13,2206
520,MITCHELL WESTMORELAND,Vietnam,Nha Trang,2005-08-23,11.97,3,2,2.13,2207
337,JERRY JORDON,Japan,Onomichi,2005-08-20,8.98,2,2,1.6,2208
433,DON BONE,Mozambique,Naala-Porto,2005-07-29,8.98,2,1,1.6,2209
172,BERNICE WILLIS,Turkey,Batman,2005-08-19,11.97,3,2,2.13,2210
21,MICHELLE CLARK,Bangladesh,Tangail,2005-08-01,5.98,2,2,1.06,2211
8,SUSAN WILSON,New Zealand,Hamilton,2005-07-09,5.98,2,2,1.06,2212
571,JOHNNIE CHISHOLM,Poland,Plock,2005-08-19,5.98,2,2,1.06,2213
75,TAMMY SANDERS,Taiwan,Changhwa,2005-07-28,5.97,3,2,1.06,2214
567,ALFREDO MCADAMS,Russian Federation,Serpuhov,2005-08-17,5.98,2,2,1.06,2215
515,ANDRE RAPP,Chile,Coquimbo,2005-06-18,5.98,2,1,1.07,2216
356,GERALD FULTZ,India,Satna,2005-08-23,13.97,3,2,2.49,2217
9,MARGARET MOORE,Oman,Masqat,2005-07-08,2.98,2,2,0.53,2218
100,ROBIN HAYES,Russian Federation,Jelets,2005-07-30,10.98,2,2,1.96,2219
565,JAIME NETTLES,Peru,Hunuco,2005-08-19,10.97,3,2,1.96,2220
309,CHRISTOPHER GRECO,Italy,Brescia,2005-07-29,10.97,3,1,1.96,2221
338,DENNIS GILMAN,South Africa,Paarl,2005-08-22,7.98,2,1,1.43,2222
485,CLYDE TOBIAS,China,Shaoguan,2005-08-17,7.98,2,1,1.43,2223
532,NEIL RENNER,Vietnam,Cam Ranh,2005-08-01,12.98,2,1,2.33,2224
591,KENT ARSENAULT,Brazil,Juiz de Fora,2005-08-19,12.97,3,2,2.33,2225
576,MORRIS MCCARTER,Taiwan,Fengshan,2005-08-19,9.98,2,1,1.8,2226
527,CORY MEEHAN,Belarus,Mogiljov,2005-08-01,4.98,2,1,0.9,2227
591,KENT ARSENAULT,Brazil,Juiz de Fora,2005-07-28,9.97,3,2,1.8,2228
458,LLOYD DOWD,Indonesia,Tegal,2005-07-28,4.98,2,2,0.9,2229
469,WESLEY BULL,Spain,Ourense (Orense),2005-07-07,4.98,2,1,0.9,2230
99,EMILY DIAZ,South Korea,Kimchon,2005-07-11,6.98,2,1,1.26,2231
448,MIGUEL BETANCOURT,Germany,Erlangen,2005-08-19,6.98,2,2,1.27,2232
520,MITCHELL WESTMORELAND,Vietnam,Nha Trang,2005-08-20,8.98,2,1,1.63,2233
379,CARLOS COUGHLIN,India,Bhavnagar,2005-08-23,8.98,2,2,1.63,2234
578,WILLARD LUMPKIN,Mexico,Carmen,2005-08-20,8.98,2,1,1.63,2235
555,DWIGHT LOMBARDI,South Africa,Chatsworth,2005-08-18,8.97,3,2,1.63,2236
426,BRADLEY MOTLEY,India,Purnea (Purnia),2005-08-18,10.98,2,1,2.0,2237
346,ARTHUR SIMPKINS,Russian Federation,Maikop,2005-07-31,12.97,3,2,2.36,2238
566,CASEY MENA,Turkey,Tokat,2005-07-30,9.98,2,1,1.83,2239
445,MICHEAL FORMAN,Argentina,Escobar,2005-08-21,9.98,2,2,1.83,2240
368,HARRY ARCE,Iran,Najafabad,2005-08-20,9.98,2,1,1.83,2241
328,JEFFREY SPEAR,Indonesia,Ciparay,2005-08-21,7.98,2,2,1.46,2242
333,ANDREW PURDY,Azerbaijan,Baku,2005-07-31,7.98,2,2,1.46,2243
493,BRENT HARKINS,Turkey,Sultanbeyli,2005-08-23,9.98,2,2,1.83,2244
101,PEGGY MYERS,Saudi Arabia,Abha,2005-08-18,7.98,2,2,1.46,2245
139,AMBER DIXON,Taiwan,Touliu,2005-07-12,7.98,2,2,1.46,2246
25,DEBORAH WALKER,Pakistan,Shikarpur,2005-07-12,7.98,2,2,1.46,2247
180,STACY CUNNINGHAM,Colombia,Pereira,2005-08-20,7.98,2,2,1.46,2248
357,KEITH RICO,Slovakia,Bratislava,2005-07-28,5.98,2,2,1.1,2249
239,MINNIE ROMERO,Indonesia,Ciomas,2005-06-18,7.98,2,2,1.46,2250
204,ROSEMARY SCHMIDT,Turkey,Usak,2005-07-09,5.98,2,2,1.1,2251
113,CINDY FISHER,Venezuela,Cuman,2005-08-01,7.97,3,2,1.46,2252
145,LUCILLE HOLMES,South Africa,Soshanguve,2005-07-08,5.98,2,2,1.1,2253
554,DWAYNE OLVERA,India,Rajkot,2005-08-21,7.97,3,1,1.46,2254
32,AMY LOPEZ,India,Jhansi,2005-07-08,3.98,2,1,0.73,2255
4,BARBARA JONES,Myanmar,Myingyan,2005-08-02,3.98,2,2,0.73,2256
126,ELLEN SIMPSON,Brazil,Po,2005-07-08,3.98,2,2,0.73,2257
371,BILLY POULIN,Philippines,Cabuyao,2005-05-29,3.98,2,1,0.73,2258
209,TONYA CHAPMAN,India,Bhilwara,2005-08-01,14.97,3,2,2.76,2259
461,DEREK BLAKELY,Philippines,Gingoog,2005-08-23,10.98,2,1,2.03,2260
115,WENDY HARRISON,Mexico,Nezahualcyotl,2005-07-06,1.98,2,2,0.37,2261
576,MORRIS MCCARTER,Taiwan,Fengshan,2005-07-10,8.98,2,2,1.66,2262
102,CRYSTAL FORD,Israel,Ashdod,2005-07-10,8.98,2,2,1.66,2263
484,ROBERTO VU,China,Yinchuan,2005-08-19,8.98,2,2,1.66,2264
349,JOE GILLILAND,Philippines,Imus,2005-07-31,6.98,2,1,1.3,2265
174,YVONNE WATKINS,Venezuela,Ocumare del Tuy,2005-08-19,6.98,2,2,1.3,2266
394,CHRIS BROTHERS,Spain,Gijn,2005-08-01,6.97,3,1,1.3,2267
531,JAMIE WAUGH,Japan,Kuwana,2005-08-19,11.98,2,2,2.23,2268
408,MANUEL MURRELL,Sri Lanka,Jaffna,2005-08-23,11.97,3,2,2.23,2269
20,SHARON ROBINSON,Pakistan,Mardan,2005-08-22,9.97,3,2,1.86,2270
128,MARJORIE TUCKER,Poland,Jastrzebie-Zdrj,2005-07-31,9.97,3,2,1.86,2271
551,CLAYTON BARBEE,Brazil,Alvorada,2005-08-19,4.98,2,2,0.93,2272
43,CHRISTINE ROBERTS,French Polynesia,Faaa,2005-07-12,4.98,2,2,0.93,2273
197,SUE PETERS,China,Changzhou,2005-06-19,7.98,2,2,1.5,2274
304,DAVID ROYAL,Peru,Callao,2005-07-31,7.98,2,1,1.5,2275
402,LUIS YANEZ,France,Brest,2005-07-31,7.98,2,2,1.5,2276
340,PATRICK NEWSOM,Vietnam,Hanoi,2005-08-19,7.97,3,2,1.5,2277
282,JENNY CASTRO,Puerto Rico,Ponce,2005-07-29,7.97,3,1,1.5,2278
279,DIANNE SHELTON,Iran,Tabriz,2005-08-22,10.98,2,1,2.06,2279
234,CLAUDIA FULLER,Kuwait,Jalib al-Shuyukh,2005-08-22,8.98,2,2,1.7,2280
5,ELIZABETH BROWN,Taiwan,Nantou,2005-07-12,8.98,2,2,1.7,2281
160,ERIN DUNN,Russian Federation,Ljubertsy,2005-08-23,11.97,3,2,2.26,2282
45,JANET PHILLIPS,Chile,Antofagasta,2005-08-19,8.98,2,2,1.7,2283
25,DEBORAH WALKER,Pakistan,Shikarpur,2005-07-31,5.98,2,1,1.13,2284
86,JACQUELINE LONG,Thailand,Songkhla,2005-07-29,8.98,2,2,1.7,2285
127,ELAINE STEVENS,Russian Federation,Smolensk,2005-08-02,8.98,2,1,1.7,2286
239,MINNIE ROMERO,Indonesia,Ciomas,2005-08-17,5.98,2,2,1.13,2287
34,REBECCA SCOTT,Japan,Kurashiki,2005-08-01,5.98,2,1,1.13,2288
38,MARTHA GONZALEZ,Moldova,Chisinau,2005-07-09,5.98,2,2,1.13,2289
369,FRED WHEAT,Mexico,Jurez,2005-07-30,5.98,2,2,1.13,2290
383,MARTIN BALES,Angola,Namibe,2005-07-11,5.98,2,1,1.13,2291
35,VIRGINIA GREEN,France,Toulouse,2005-08-21,8.97,3,2,1.7,2292
211,STACEY MONTGOMERY,China,Fuyu,2005-07-08,5.98,2,2,1.13,2293
435,RICKY SHELBY,China,Junan,2005-08-17,5.97,3,2,1.13,2294
274,NAOMI JENNINGS,India,Karnal,2005-08-21,12.98,2,2,2.46,2295
99,EMILY DIAZ,South Korea,Kimchon,2005-08-01,9.98,2,2,1.9,2296
479,ZACHARY HITE,United States,Akron,2005-07-12,9.98,2,2,1.9,2297
443,FRANCISCO SKIDMORE,Brazil,So Leopoldo,2005-08-21,9.98,2,2,1.9,2298
87,WANDA PATTERSON,Colombia,Sincelejo,2005-08-01,9.98,2,2,1.9,2299
29,ANGELA HERNANDEZ,Japan,Shimonoseki,2005-08-22,13.98,2,1,2.66,2300
287,BECKY MILES,India,Tambaram,2005-07-11,6.98,2,2,1.33,2301
310,DANIEL CABRAL,Brazil,Ibirit,2005-07-10,6.98,2,2,1.33,2302
326,JOSE ANDREW,Saint Vincent and the Grenadines,Kingstown,2005-07-31,6.97,3,2,1.33,2303
39,DEBRA NELSON,Brazil,Vila Velha,2005-07-31,10.97,3,2,2.1,2304
275,CAROLE BARNETT,United States,Peoria,2005-08-20,6.96,4,1,1.33,2305
276,BRANDY GRAVES,United States,Warren,2005-08-23,11.97,3,2,2.29,2306
197,SUE PETERS,China,Changzhou,2005-07-09,7.98,2,1,1.53,2307
522,ARNOLD HAVENS,Philippines,Santa Rosa,2005-07-28,7.98,2,2,1.53,2308
369,FRED WHEAT,Mexico,Jurez,2005-08-01,7.97,3,2,1.53,2309
77,JANE BENNETT,Brazil,Araatuba,2005-07-11,3.98,2,1,0.76,2310
380,RUSSELL BRINSON,Poland,Tychy,2005-06-20,3.98,2,1,0.76,2311
70,CHRISTINA RAMIREZ,Saudi Arabia,al-Hawiya,2005-07-29,3.98,2,2,0.77,2312
442,LEROY BUSTAMANTE,China,Tongliao,2005-07-31,8.98,2,2,1.73,2313
376,RANDY GAITHER,Russian Federation,Kurgan,2005-07-29,8.98,2,1,1.73,2314
157,DARLENE ROSE,North Korea,Pyongyang,2005-08-02,9.98,2,1,1.93,2315
334,RAYMOND MCWHORTER,Azerbaijan,Sumqayit,2005-08-23,9.97,3,2,1.93,2316
265,JENNIE TERRY,Czech Republic,Olomouc,2005-07-29,9.97,3,2,1.93,2317
481,HERMAN DEVORE,Tanzania,Mwanza,2005-08-20,9.97,3,2,1.93,2318
157,DARLENE ROSE,North Korea,Pyongyang,2005-08-19,10.97,3,1,2.13,2319
16,SANDRA MARTIN,United Kingdom,Southend-on-Sea,2005-08-01,5.98,2,1,1.16,2320
415,GLENN PULLEN,Netherlands,Amersfoort,2005-07-31,5.98,2,2,1.16,2321
254,MAXINE SILVA,Brazil,Poos de Caldas,2005-07-27,5.98,2,2,1.16,2322
93,PHYLLIS FOSTER,China,Zalantun,2005-08-21,5.98,2,2,1.16,2323
271,PENNY NEAL,India,Kumbakonam,2005-08-21,5.98,2,1,1.16,2324
64,JUDITH COX,China,Daxian,2005-07-27,5.97,3,2,1.16,2325
470,GORDON ALLARD,Yemen,Hodeida,2005-07-30,12.98,2,1,2.53,2326
64,JUDITH COX,China,Daxian,2005-08-21,6.98,2,2,1.36,2327
410,CURTIS IRBY,Canada,Richmond Hill,2005-08-21,13.97,3,2,2.73,2328
119,SHERRY MARSHALL,Egypt,Shubra al-Khayma,2005-08-18,6.98,2,1,1.36,2329
339,WALTER PERRYMAN,China,Xinxiang,2005-07-30,6.98,2,2,1.36,2330
360,RALPH MADRIGAL,Puerto Rico,Arecibo,2005-07-12,6.98,2,2,1.36,2331
30,MELISSA KING,Taiwan,Lungtan,2005-08-18,6.97,3,2,1.36,2332
36,KATHLEEN ADAMS,Iran,Arak,2005-08-02,7.98,2,2,1.56,2333
283,FELICIA SUTTON,China,Korla,2005-07-11,6.96,4,2,1.36,2334
307,JOSEPH JOY,Brazil,Angra dos Reis,2005-07-11,7.98,2,2,1.56,2335
141,DEBBIE REYES,Japan,Fukuyama,2005-08-02,8.98,2,1,1.76,2336
35,VIRGINIA GREEN,France,Toulouse,2005-07-30,8.98,2,2,1.76,2337
277,OLGA JIMENEZ,Nigeria,Ogbomosho,2005-07-12,8.98,2,2,1.76,2338
329,FRANK WAGGONER,Bangladesh,Jamalpur,2005-08-01,8.98,2,2,1.76,2339
86,JACQUELINE LONG,Thailand,Songkhla,2005-08-19,8.98,2,1,1.76,2340
532,NEIL RENNER,Vietnam,Cam Ranh,2005-07-12,8.98,2,2,1.76,2341
559,EVERETT BANDA,Egypt,Bilbays,2005-08-23,9.98,2,2,1.96,2342
102,CRYSTAL FORD,Israel,Ashdod,2005-07-27,8.97,3,1,1.76,2343
176,JUNE CARROLL,Algeria,Skikda,2005-07-11,9.98,2,1,1.96,2344
583,MARSHALL THORN,United Kingdom,Southampton,2005-07-31,9.98,2,2,1.96,2345
294,SHELLY WATTS,United States,Dayton,2005-08-21,10.98,2,2,2.16,2346
433,DON BONE,Mozambique,Naala-Porto,2005-08-23,10.98,2,2,2.16,2347
487,HECTOR POINDEXTER,Russian Federation,Pjatigorsk,2005-08-17,11.98,2,2,2.36,2348
459,TOMMY COLLAZO,Iran,Qomsheh,2005-07-31,12.97,3,2,2.56,2349
532,NEIL RENNER,Vietnam,Cam Ranh,2005-08-02,13.97,3,2,2.76,2350
436,TROY QUIGLEY,Canada,Vancouver,2005-08-20,13.96,4,2,2.76,2351
137,RHONDA KENNEDY,Netherlands,Apeldoorn,2005-08-23,17.97,3,2,3.56,2352
339,WALTER PERRYMAN,China,Xinxiang,2005-08-21,8.98,2,2,1.8,2353
49,JOYCE EDWARDS,Saudi Arabia,Jedda,2005-07-31,9.98,2,1,2.0,2354
297,SHERRI RHODES,India,Ahmadnagar,2005-07-31,6.98,2,2,1.4,2355
511,CHESTER BENNER,China,Suihua,2005-08-01,5.98,2,2,1.2,2356
333,ANDREW PURDY,Azerbaijan,Baku,2005-08-18,7.98,2,2,1.6,2357
239,MINNIE ROMERO,Indonesia,Ciomas,2005-07-31,6.98,2,2,1.4,2358
312,MARK RINEHART,Saudi Arabia,Tabuk,2005-08-21,6.98,2,2,1.4,2359
559,EVERETT BANDA,Egypt,Bilbays,2005-07-31,5.98,2,2,1.2,2360
133,PAULINE HENRY,Mexico,Torren,2005-08-20,4.98,2,2,1.0,2361
123,SHANNON FREEMAN,India,Varanasi (Benares),2005-08-18,6.98,2,1,1.4,2362
402,LUIS YANEZ,France,Brest,2005-07-11,6.98,2,2,1.4,2363
123,SHANNON FREEMAN,India,Varanasi (Benares),2005-08-23,9.97,3,2,2.0,2364
78,LORI WOOD,India,Rae Bareli,2005-07-11,5.98,2,1,1.2,2365
322,JASON MORRISSEY,Argentina,Baha Blanca,2005-07-06,6.98,2,2,1.4,2366
101,PEGGY MYERS,Saudi Arabia,Abha,2005-08-01,8.97,3,2,1.8,2367
46,CATHERINE CAMPBELL,Russian Federation,Moscow,2005-08-17,5.98,2,2,1.2,2368
161,GERALDINE PERKINS,Israel,Tel Aviv-Jaffa,2005-07-30,5.98,2,2,1.2,2369
503,ANGEL BARCLAY,Japan,Ueda,2005-07-31,5.98,2,2,1.2,2370
571,JOHNNIE CHISHOLM,Poland,Plock,2005-07-30,6.98,2,2,1.4,2371
31,BRENDA WRIGHT,India,Kamarhati,2005-06-20,4.98,2,1,1.0,2372
226,MAUREEN LITTLE,Paraguay,Asuncin,2005-07-29,5.98,2,2,1.2,2373
440,BERNARD COLBY,India,Dhule (Dhulia),2005-08-19,5.98,2,2,1.2,2374
274,NAOMI JENNINGS,India,Karnal,2005-08-02,7.97,3,2,1.6,2375
304,DAVID ROYAL,Peru,Callao,2005-08-20,4.98,2,2,1.0,2376
568,ALBERTO HENNING,Venezuela,Barcelona,2005-08-01,3.98,2,2,0.8,2377
446,THEODORE CULP,India,Uluberia,2005-06-20,3.98,2,2,0.8,2378
182,RENEE LANE,United States,Compton,2005-07-07,3.98,2,1,0.8,2379
311,PAUL TROUT,Russian Federation,Kursk,2005-08-19,5.97,3,2,1.2,2380
177,SAMANTHA DUNCAN,Mexico,Matamoros,2005-07-28,2.98,2,2,0.6,2381
384,ERNEST STEPP,China,Huaian,2005-06-17,1.98,2,2,0.4,2382
377,HOWARD FORTNER,Iran,Kermanshah,2005-07-07,2.97,3,2,0.6,2383
349,JOE GILLILAND,Philippines,Imus,2005-08-23,12.98,2,1,2.63,2384
502,BRETT CORNWELL,India,Siliguri (Shiliguri),2005-08-02,12.95,5,2,2.63,2385
513,DUANE TUBBS,Nauru,Yangor,2005-08-02,9.97,3,2,2.03,2386
582,ANDY VANHORN,Mexico,Huejutla de Reyes,2005-08-17,8.98,2,1,1.83,2387
251,VICKIE BREWER,Germany,Halle/Saale,2005-08-23,7.98,2,1,1.63,2388
391,CLARENCE GAMEZ,Japan,Izumisano,2005-08-02,7.98,2,2,1.63,2389
587,SERGIO STANFIELD,Mexico,Celaya,2005-08-01,7.98,2,2,1.63,2390
526,KARL SEAL,United States,Cape Coral,2005-08-21,14.98,2,2,3.06,2391
497,GILBERT SLEDGE,United Kingdom,York,2005-08-19,7.98,2,1,1.63,2392
