calendar_month,customer_id,customer_first_name,customer_last_name,customer_email,customer_active,country_id,country_name,store_id,payment_count,month_total_amount,avg_payment_amount,payment_days_count,previous_month_total_amount,growth_vs_previous_month_ratio,country_avg_month_total_amount,ratio_vs_country_avg,country_month_payment_rank,top_staff_id,top_staff_first_name,top_staff_last_name,top_staff_payment_count,top_staff_payment_amount
2005-07,179,DANA,HART,DANA.HART@sakilacustomer.org,1,80,Russian Federation,1,14,68.86,4.92,9,12.98,5.31,26.95,2.55,6,1,Mike,Hillyer,11,55.89
2005-07,393,PHILIP,CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,1,80,Russian Federation,1,13,60.87,4.68,10,19.95,3.05,26.95,2.26,7,2,Jon,Stephens,9,41.91
2005-07,44,MARIE,TURNER,MARIE.TURNER@sakilacustomer.org,1,80,Russian Federation,1,10,53.9,5.39,5,15.96,3.38,26.95,2.0,8,2,Jon,Stephens,6,34.94
2005-07,447,CLIFFORD,BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,1,80,Russian Federation,1,11,50.89,4.63,8,13.96,3.65,26.95,1.89,9,1,Mike,Hillyer,7,31.93
2005-07,397,JIMMY,SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,1,80,Russian Federation,1,13,50.87,3.91,10,7.98,6.37,26.95,1.89,10,2,Jon,Stephens,8,30.92
2005-07,351,JACK,FOUST,JACK.FOUST@sakilacustomer.org,1,80,Russian Federation,1,13,50.87,3.91,9,9.97,5.1,26.95,1.89,11,2,Jon,Stephens,6,26.94
2005-07,428,HERBERT,KRUGER,HERBERT.KRUGER@sakilacustomer.org,1,80,Russian Federation,2,11,49.89,4.54,7,14.95,3.34,26.95,1.85,12,1,Mike,Hillyer,8,36.92
2005-07,301,ROBERT,BAUGHMAN,ROBERT.BAUGHMAN@sakilacustomer.org,1,80,Russian Federation,2,10,48.9,4.89,8,8.97,5.45,26.95,1.81,13,2,Jon,Stephens,9,41.91
2005-07,487,HECTOR,POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,1,80,Russian Federation,2,14,46.86,3.35,9,3.99,11.74,26.95,1.74,16,1,Mike,Hillyer,7,27.93
2005-07,311,PAUL,TROUT,PAUL.TROUT@sakilacustomer.org,1,80,Russian Federation,2,8,45.92,5.74,6,12.97,3.54,26.95,1.7,17,2,Jon,Stephens,5,30.95
2005-07,48,ANN,EVANS,ANN.EVANS@sakilacustomer.org,1,80,Russian Federation,1,8,44.92,5.62,8,10.98,4.09,26.95,1.67,18,2,Jon,Stephens,4,23.96
2005-07,106,CONNIE,WALLACE,CONNIE.WALLACE@sakilacustomer.org,1,80,Russian Federation,1,10,41.9,4.19,7,9.98,4.2,26.95,1.55,20,1,Mike,Hillyer,5,22.95
2005-07,567,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,1,80,Russian Federation,2,11,40.89,3.72,9,7.98,5.12,26.95,1.52,21,1,Mike,Hillyer,6,31.94
2005-07,127,ELAINE,STEVENS,ELAINE.STEVENS@sakilacustomer.org,1,80,Russian Federation,2,7,36.93,5.28,5,11.97,3.09,26.95,1.37,23,2,Jon,Stephens,4,18.96
2005-07,49,JOYCE,EDWARDS,JOYCE.EDWARDS@sakilacustomer.org,1,82,Saudi Arabia,2,13,69.87,5.37,9,23.95,2.92,24.94,2.8,1,2,Jon,Stephens,7,36.93
2005-07,101,PEGGY,MYERS,PEGGY.MYERS@sakilacustomer.org,1,82,Saudi Arabia,1,12,53.88,4.49,7,,,24.94,2.16,2,2,Jon,Stephens,8,40.92
2005-07,312,MARK,RINEHART,MARK.RINEHART@sakilacustomer.org,1,82,Saudi Arabia,2,11,48.89,4.44,7,4.98,9.82,24.94,1.96,3,1,Mike,Hillyer,10,45.9
2005-07,417,TRAVIS,ESTEP,TRAVIS.ESTEP@sakilacustomer.org,1,82,Saudi Arabia,1,7,35.93,5.13,4,3.99,9.01,24.94,1.44,4,1,Mike,Hillyer,5,25.95
2005-07,70,CHRISTINA,RAMIREZ,CHRISTINA.RAMIREZ@sakilacustomer.org,1,82,Saudi Arabia,2,7,26.93,3.85,5,4.99,5.4,24.94,1.08,5,2,Jon,Stephens,3,13.97
2005-07,125,ETHEL,WEBB,ETHEL.WEBB@sakilacustomer.org,1,85,South Africa,1,16,65.84,4.12,9,19.96,3.3,28.0,2.35,1,1,Mike,Hillyer,9,41.91
2005-07,432,EDWIN,BURK,EDWIN.BURK@sakilacustomer.org,1,85,South Africa,1,12,56.88,4.74,7,13.97,4.07,28.0,2.03,2,1,Mike,Hillyer,6,30.94
2005-07,145,LUCILLE,HOLMES,LUCILLE.HOLMES@sakilacustomer.org,1,85,South Africa,1,15,55.85,3.72,9,5.98,9.34,28.0,1.99,3,1,Mike,Hillyer,7,27.93
2005-07,407,DALE,RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,1,85,South Africa,1,11,49.89,4.54,7,3.98,12.54,28.0,1.78,4,1,Mike,Hillyer,8,33.92
2005-07,19,RUTH,MARTINEZ,RUTH.MARTINEZ@sakilacustomer.org,1,85,South Africa,1,6,34.94,5.82,4,8.97,3.9,28.0,1.25,7,2,Jon,Stephens,3,19.97
2005-07,555,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,1,85,South Africa,1,6,29.94,4.99,5,1.99,15.05,28.0,1.07,9,2,Jon,Stephens,3,18.97
2005-07,245,COURTNEY,DAY,COURTNEY.DAY@sakilacustomer.org,1,86,South Korea,1,16,72.84,4.55,9,8.97,8.12,26.12,2.79,1,1,Mike,Hillyer,8,41.92
2005-07,237,TANYA,GILBERT,TANYA.GILBERT@sakilacustomer.org,1,86,South Korea,1,15,64.85,4.32,7,12.95,5.01,26.12,2.48,2,2,Jon,Stephens,9,36.91
2005-07,99,EMILY,DIAZ,EMILY.DIAZ@sakilacustomer.org,1,86,South Korea,2,15,56.85,3.79,10,7.98,7.12,26.12,2.18,3,2,Jon,Stephens,9,39.91
2005-07,536,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,1,86,South Korea,2,12,51.88,4.32,9,10.97,4.73,26.12,1.99,4,1,Mike,Hillyer,9,41.91
2005-07,88,BONNIE,HUGHES,BONNIE.HUGHES@sakilacustomer.org,1,86,South Korea,2,11,44.89,4.08,5,13.97,3.21,26.12,1.72,5,1,Mike,Hillyer,7,33.93
2005-07,469,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,1,87,Spain,2,18,80.82,4.49,12,10.98,7.36,27.57,2.93,1,2,Jon,Stephens,11,47.89
2005-07,52,JULIE,SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,1,87,Spain,1,12,48.88,4.07,9,13.96,3.5,27.57,1.77,2,2,Jon,Stephens,6,24.94
2005-07,549,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,1,87,Spain,1,9,41.91,4.66,6,2.99,14.02,27.57,1.52,4,2,Jon,Stephens,6,27.94
2005-07,394,CHRIS,BROTHERS,CHRIS.BROTHERS@sakilacustomer.org,1,87,Spain,2,10,38.9,3.89,8,4.99,7.8,27.57,1.41,5,1,Mike,Hillyer,4,19.96
2005-07,408,MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,1,88,Sri Lanka,1,12,45.88,3.82,9,10.97,4.18,29.18,1.57,1,2,Jon,Stephens,9,38.91
2005-07,50,DIANE,COLLINS,DIANE.COLLINS@sakilacustomer.org,1,89,Sudan,1,17,80.83,4.75,9,11.96,6.76,32.49,2.49,1,2,Jon,Stephens,10,46.9
2005-07,598,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,1,91,Switzerland,1,16,64.84,4.05,9,2.99,21.69,22.94,2.83,1,1,Mike,Hillyer,8,32.92
2005-07,30,MELISSA,KING,MELISSA.KING@sakilacustomer.org,1,92,Taiwan,1,19,73.81,3.88,9,12.96,5.7,28.83,2.56,1,2,Jon,Stephens,10,39.9
2005-07,348,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,1,92,Taiwan,2,16,70.84,4.43,10,12.97,5.46,28.83,2.46,2,2,Jon,Stephens,10,40.9
2005-07,75,TAMMY,SANDERS,TAMMY.SANDERS@sakilacustomer.org,1,92,Taiwan,2,20,70.8,3.54,11,29.95,2.36,28.83,2.46,3,1,Mike,Hillyer,9,37.91
2005-07,576,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,1,92,Taiwan,2,15,63.85,4.26,6,33.93,1.88,28.83,2.21,4,1,Mike,Hillyer,8,35.92
2005-07,5,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,92,Taiwan,1,16,59.84,3.74,11,19.95,3.0,28.83,2.08,5,1,Mike,Hillyer,7,31.93
2005-07,577,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,1,92,Taiwan,2,11,52.89,4.81,6,13.97,3.79,28.83,1.83,6,1,Mike,Hillyer,6,31.94
2005-07,139,AMBER,DIXON,AMBER.DIXON@sakilacustomer.org,1,92,Taiwan,1,12,51.88,4.32,8,14.96,3.47,28.83,1.8,7,2,Jon,Stephens,8,29.92
2005-07,73,BEVERLY,BROOKS,BEVERLY.BROOKS@sakilacustomer.org,1,92,Taiwan,2,10,46.9,4.69,9,5.98,7.84,28.83,1.63,9,1,Mike,Hillyer,8,38.92
2005-07,586,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,1,92,Taiwan,1,6,23.94,3.99,5,3.98,6.02,28.83,0.83,10,2,Jon,Stephens,5,20.95
2005-07,220,CHARLENE,ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,1,93,Tanzania,2,12,59.88,4.99,8,0.99,60.48,26.24,2.28,1,2,Jon,Stephens,9,48.91
2005-07,481,HERMAN,DEVORE,HERMAN.DEVORE@sakilacustomer.org,1,93,Tanzania,1,13,57.87,4.45,9,13.96,4.15,26.24,2.21,2,1,Mike,Hillyer,10,39.9
2005-07,86,JACQUELINE,LONG,JACQUELINE.LONG@sakilacustomer.org,1,94,Thailand,2,12,64.88,5.41,10,24.93,2.6,32.23,2.01,1,1,Mike,Hillyer,7,39.93
2005-07,42,CAROLYN,PEREZ,CAROLYN.PEREZ@sakilacustomer.org,1,94,Thailand,2,16,61.84,3.87,11,12.96,4.77,32.23,1.92,2,2,Jon,Stephens,8,35.92
2005-07,335,GREGORY,MAULDIN,GREGORY.MAULDIN@sakilacustomer.org,1,96,Tunisia,1,15,55.85,3.72,7,4.99,11.19,19.69,2.84,1,1,Mike,Hillyer,10,39.9
2005-07,366,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,1,97,Turkey,1,19,82.81,4.36,10,2.98,27.79,26.81,3.09,1,2,Jon,Stephens,10,41.9
2005-07,566,CASEY,MENA,CASEY.MENA@sakilacustomer.org,1,97,Turkey,1,18,71.82,3.99,7,16.96,4.23,26.81,2.68,2,1,Mike,Hillyer,9,37.91
2005-07,172,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,1,97,Turkey,1,14,70.86,5.06,6,3.97,17.85,26.81,2.64,3,1,Mike,Hillyer,9,39.91
2005-07,13,KAREN,JACKSON,KAREN.JACKSON@sakilacustomer.org,1,97,Turkey,2,13,61.87,4.76,7,19.96,3.1,26.81,2.31,4,1,Mike,Hillyer,9,35.91
2005-07,518,GABRIEL,HARDER,GABRIEL.HARDER@sakilacustomer.org,1,97,Turkey,1,13,55.87,4.3,7,6.98,8.0,26.81,2.08,5,2,Jon,Stephens,7,38.93
2005-07,507,EDGAR,RHOADS,EDGAR.RHOADS@sakilacustomer.org,1,97,Turkey,2,15,49.85,3.32,9,14.97,3.33,26.81,1.86,6,1,Mike,Hillyer,8,29.92
2005-07,483,VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,1,97,Turkey,2,9,48.91,5.43,6,14.97,3.27,26.81,1.82,7,1,Mike,Hillyer,5,27.95
2005-07,480,COREY,HAUSER,COREY.HAUSER@sakilacustomer.org,1,97,Turkey,1,8,43.92,5.49,7,1.98,22.18,26.81,1.64,9,2,Jon,Stephens,5,30.95
2005-07,493,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,1,97,Turkey,1,8,42.92,5.37,4,12.96,3.31,26.81,1.6,10,1,Mike,Hillyer,6,29.94
2005-07,124,SHEILA,WELLS,SHEILA.WELLS@sakilacustomer.org,0,97,Turkey,1,8,37.92,4.74,8,1.99,19.06,26.81,1.41,12,1,Mike,Hillyer,5,24.95
2005-07,278,BILLIE,HORTON,BILLIE.HORTON@sakilacustomer.org,1,97,Turkey,2,9,37.91,4.21,7,11.96,3.17,26.81,1.41,13,2,Jon,Stephens,5,23.95
2005-07,105,DAWN,SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,1,99,Tuvalu,1,10,48.9,4.89,5,11.97,4.09,30.19,1.62,1,2,Jon,Stephens,8,40.92
2005-07,475,PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,1,100,Ukraine,2,15,71.85,4.79,8,,,31.76,2.26,1,1,Mike,Hillyer,9,41.91
2005-07,82,KATHRYN,COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,1,100,Ukraine,1,11,64.89,5.9,8,20.95,3.1,31.76,2.04,2,2,Jon,Stephens,6,33.94
2005-07,187,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,1,100,Ukraine,2,11,63.89,5.81,9,23.93,2.67,31.76,2.01,3,2,Jon,Stephens,7,42.93
2005-07,386,TODD,TAN,TODD.TAN@sakilacustomer.org,1,100,Ukraine,1,13,54.87,4.22,7,16.95,3.24,31.76,1.73,4,1,Mike,Hillyer,8,33.92
2005-07,131,MONICA,HICKS,MONICA.HICKS@sakilacustomer.org,1,100,Ukraine,2,12,49.88,4.16,8,14.98,3.33,31.76,1.57,5,1,Mike,Hillyer,10,45.9
2005-07,545,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,1,100,Ukraine,2,9,42.91,4.77,6,2.99,14.35,31.76,1.35,6,2,Jon,Stephens,5,23.95
2005-07,292,MISTY,LAMBERT,MISTY.LAMBERT@sakilacustomer.org,1,101,United Arab Emirates,2,16,74.84,4.68,11,14.96,5.0,25.63,2.92,1,1,Mike,Hillyer,10,54.9
2005-07,583,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,1,102,United Kingdom,1,12,68.88,5.74,8,29.94,2.3,24.34,2.83,1,2,Jon,Stephens,5,34.95
2005-07,497,GILBERT,SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,1,102,United Kingdom,2,14,67.86,4.85,9,22.96,2.96,24.34,2.79,2,1,Mike,Hillyer,7,35.93
2005-07,477,DAN,PAINE,DAN.PAINE@sakilacustomer.org,1,102,United Kingdom,1,10,58.9,5.89,7,25.96,2.27,24.34,2.42,3,2,Jon,Stephens,7,42.93
2005-07,142,APRIL,BURNS,APRIL.BURNS@sakilacustomer.org,1,102,United Kingdom,1,10,41.9,4.19,6,4.98,8.41,24.34,1.72,4,1,Mike,Hillyer,6,25.94
2005-07,526,KARL,SEAL,KARL.SEAL@sakilacustomer.org,1,103,United States,2,19,86.81,4.57,9,41.91,2.07,27.59,3.15,1,2,Jon,Stephens,11,47.89
2005-07,479,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,1,103,United States,1,15,79.85,5.32,10,23.94,3.34,27.59,2.89,2,2,Jon,Stephens,7,46.93
2005-07,2,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,103,United States,1,14,75.86,5.42,5,2.99,25.37,27.59,2.75,3,2,Jon,Stephens,8,48.92
2005-07,181,ANA,BRADLEY,ANA.BRADLEY@sakilacustomer.org,1,103,United States,2,12,72.88,6.07,9,19.96,3.65,27.59,2.64,4,1,Mike,Hillyer,8,51.92
2005-07,63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,103,United States,1,14,64.86,4.63,7,0.99,65.52,27.59,2.35,5,2,Jon,Stephens,10,46.9
2005-07,51,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,1,103,United States,1,12,58.88,4.91,8,2.98,19.76,27.59,2.13,6,1,Mike,Hillyer,10,51.9
2005-07,504,NATHANIEL,ADAM,NATHANIEL.ADAM@sakilacustomer.org,1,103,United States,1,11,57.89,5.26,7,8.98,6.45,27.59,2.1,7,2,Jon,Stephens,6,30.94
2005-07,291,TONI,HOLT,TONI.HOLT@sakilacustomer.org,1,103,United States,1,12,52.88,4.41,8,8.97,5.9,27.59,1.92,9,2,Jon,Stephens,8,36.92
2005-07,400,BRYAN,HARDISON,BRYAN.HARDISON@sakilacustomer.org,1,103,United States,2,10,51.9,5.19,7,11.97,4.34,27.59,1.88,10,2,Jon,Stephens,7,35.93
2005-07,112,ROSA,REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,1,103,United States,2,11,50.89,4.63,5,15.96,3.19,27.59,1.84,11,2,Jon,Stephens,6,28.94
2005-07,14,BETTY,WHITE,BETTY.WHITE@sakilacustomer.org,1,103,United States,2,12,50.88,4.24,8,4.99,10.2,27.59,1.84,12,1,Mike,Hillyer,9,32.91
2005-07,294,SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,1,103,United States,2,10,47.9,4.79,9,5.98,8.01,27.59,1.74,14,2,Jon,Stephens,6,26.94
2005-07,269,CASSANDRA,WALTERS,CASSANDRA.WALTERS@sakilacustomer.org,1,103,United States,1,9,46.91,5.21,5,13.97,3.36,27.59,1.7,15,1,Mike,Hillyer,6,33.94
2005-07,276,BRANDY,GRAVES,BRANDY.GRAVES@sakilacustomer.org,1,103,United States,1,11,45.89,4.17,7,12.97,3.54,27.59,1.66,16,2,Jon,Stephens,6,27.94
2005-07,420,JACOB,LANCE,JACOB.LANCE@sakilacustomer.org,1,103,United States,1,11,39.89,3.63,8,5.97,6.68,27.59,1.45,24,2,Jon,Stephens,7,23.93
2005-07,118,KIM,CRUZ,KIM.CRUZ@sakilacustomer.org,1,103,United States,1,11,37.89,3.44,9,10.97,3.45,27.59,1.37,26,1,Mike,Hillyer,8,22.92
2005-07,214,KRISTIN,JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,1,103,United States,1,8,35.92,4.49,7,10.97,3.27,27.59,1.3,28,2,Jon,Stephens,5,18.95
2005-07,6,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,1,103,United States,2,9,26.91,2.99,7,8.96,3.0,27.59,0.98,34,2,Jon,Stephens,6,16.94
2005-07,248,CAROLINE,BOWMAN,CAROLINE.BOWMAN@sakilacustomer.org,1,103,United States,1,6,18.94,3.16,5,4.98,3.8,27.59,0.69,35,2,Jon,Stephens,3,13.97
2005-07,539,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,1,104,Venezuela,1,12,55.88,4.66,8,9.97,5.6,24.4,2.29,1,2,Jon,Stephens,7,35.93
2005-07,290,KRISTINA,CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,1,104,Venezuela,1,14,51.86,3.7,10,25.95,2.0,24.4,2.13,2,2,Jon,Stephens,7,26.93
2005-07,532,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,1,105,Vietnam,2,14,69.86,4.99,9,8.98,7.78,28.7,2.43,1,2,Jon,Stephens,7,37.93
2005-07,520,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,1,105,Vietnam,2,14,60.86,4.35,9,12.97,4.69,28.7,2.12,2,1,Mike,Hillyer,9,38.91
2005-07,199,BETH,FRANKLIN,BETH.FRANKLIN@sakilacustomer.org,1,105,Vietnam,2,12,52.88,4.41,7,8.97,5.9,28.7,1.84,3,2,Jon,Stephens,6,30.94
2005-07,406,NATHAN,RUNYON,NATHAN.RUNYON@sakilacustomer.org,0,106,"Virgin Islands, U.S.",1,18,68.82,3.82,9,26.93,2.56,30.67,2.24,1,2,Jon,Stephens,12,42.88
2005-07,470,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,1,107,Yemen,1,17,96.83,5.7,11,9.97,9.71,30.05,3.22,1,1,Mike,Hillyer,13,70.87
2005-07,210,ELLA,OLIVER,ELLA.OLIVER@sakilacustomer.org,1,107,Yemen,2,18,73.82,4.1,9,3.98,18.55,30.05,2.46,2,2,Jon,Stephens,10,39.9
2005-07,553,MAX,PITT,MAX.PITT@sakilacustomer.org,1,108,Yugoslavia,1,16,68.84,4.3,9,19.97,3.45,32.43,2.12,1,2,Jon,Stephens,10,36.9
2005-07,7,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,1,108,Yugoslavia,1,11,59.89,5.44,9,10.95,5.47,32.43,1.85,2,2,Jon,Stephens,6,32.94
2005-07,438,BARRY,LOVELACE,BARRY.LOVELACE@sakilacustomer.org,1,109,Zambia,1,14,54.86,3.92,9,17.94,3.06,26.93,2.04,1,2,Jon,Stephens,9,37.91
2005-08,445,MICHEAL,FORMAN,MICHEAL.FORMAN@sakilacustomer.org,1,6,Argentina,1,14,66.86,4.78,7,29.9,2.24,25.17,2.66,1,1,Mike,Hillyer,8,46.92
2005-08,560,JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,1,6,Argentina,1,11,56.89,5.17,6,59.86,0.95,25.17,2.26,2,1,Mike,Hillyer,7,37.93
2005-08,266,NORA,HERRERA,NORA.HERRERA@sakilacustomer.org,1,9,Austria,2,17,71.83,4.23,7,20.95,3.43,25.6,2.81,1,1,Mike,Hillyer,12,52.88
2005-08,21,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,1,12,Bangladesh,1,17,79.83,4.7,8,31.91,2.5,36.55,2.18,1,1,Mike,Hillyer,8,44.92
2005-08,144,CLARA,SHAW,CLARA.SHAW@sakilacustomer.org,1,13,Belarus,1,16,72.84,4.55,9,93.82,0.78,34.67,2.1,1,1,Mike,Hillyer,10,46.9
2005-08,342,HAROLD,MARTINO,HAROLD.MARTINO@sakilacustomer.org,1,15,Brazil,1,17,69.83,4.11,8,45.88,1.52,28.83,2.42,1,2,Jon,Stephens,9,36.91
2005-08,362,NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,1,15,Brazil,1,11,63.89,5.81,6,61.85,1.03,28.83,2.22,2,1,Mike,Hillyer,6,39.94
2005-08,178,MARION,SNYDER,MARION.SNYDER@sakilacustomer.org,1,15,Brazil,2,12,58.88,4.91,7,85.82,0.69,28.83,2.04,3,2,Jon,Stephens,7,31.93
2005-08,77,JANE,BENNETT,JANE.BENNETT@sakilacustomer.org,1,15,Brazil,2,11,47.89,4.35,7,15.93,3.01,28.83,1.66,7,2,Jon,Stephens,7,33.93
2005-08,540,TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,1,17,Bulgaria,1,10,53.9,5.39,5,39.91,1.35,25.56,2.11,1,2,Jon,Stephens,7,33.93
2005-08,361,LAWRENCE,LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,1,19,Cameroon,2,13,42.87,3.3,8,29.9,1.43,20.05,2.14,1,2,Jon,Stephens,7,25.93
2005-08,410,CURTIS,IRBY,CURTIS.IRBY@sakilacustomer.org,1,20,Canada,2,17,86.83,5.11,8,54.86,1.58,28.27,3.07,1,1,Mike,Hillyer,11,55.89
2005-08,436,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,1,20,Canada,1,14,63.86,4.56,7,52.88,1.21,28.27,2.26,2,2,Jon,Stephens,10,49.9
2005-08,45,JANET,PHILLIPS,JANET.PHILLIPS@sakilacustomer.org,1,22,Chile,1,12,68.88,5.74,6,37.91,1.82,27.36,2.52,1,1,Mike,Hillyer,7,41.93
2005-08,569,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,1,23,China,2,18,75.82,4.21,9,24.93,3.04,26.38,2.87,1,1,Mike,Hillyer,8,40.92
2005-08,197,SUE,PETERS,SUE.PETERS@sakilacustomer.org,1,23,China,2,16,65.84,4.12,7,35.92,1.83,26.38,2.5,2,1,Mike,Hillyer,10,45.9
2005-08,550,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,1,23,China,2,13,63.87,4.91,6,44.89,1.42,26.38,2.42,3,2,Jon,Stephens,7,35.93
2005-08,211,STACEY,MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,1,23,China,1,14,62.86,4.49,7,62.84,1.0,26.38,2.38,4,2,Jon,Stephens,11,48.89
2005-08,242,GLENDA,FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,1,23,China,1,14,59.86,4.28,8,38.91,1.54,26.38,2.27,5,2,Jon,Stephens,8,32.92
2005-08,422,MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,1,23,China,1,13,56.87,4.37,6,21.93,2.59,26.38,2.16,6,1,Mike,Hillyer,6,29.94
2005-08,389,ALAN,KAHN,ALAN.KAHN@sakilacustomer.org,1,23,China,1,11,54.89,4.99,5,50.89,1.08,26.38,2.08,7,2,Jon,Stephens,6,34.94
2005-08,168,REGINA,BERRY,REGINA.BERRY@sakilacustomer.org,1,23,China,1,13,52.87,4.07,8,70.83,0.75,26.38,2.0,8,1,Mike,Hillyer,9,42.91
2005-08,460,LEON,BOSTIC,LEON.BOSTIC@sakilacustomer.org,1,24,Colombia,1,12,54.88,4.57,8,41.92,1.31,26.27,2.09,1,2,Jon,Stephens,7,37.93
2005-08,119,SHERRY,MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,29,Egypt,1,18,77.82,4.32,9,44.9,1.73,33.07,2.35,1,2,Jon,Stephens,12,49.88
2005-08,56,GLORIA,COOK,GLORIA.COOK@sakilacustomer.org,1,36,French Polynesia,1,12,58.88,4.91,7,37.91,1.55,23.55,2.5,1,2,Jon,Stephens,8,36.92
2005-08,15,HELEN,HARRIS,HELEN.HARRIS@sakilacustomer.org,1,44,India,1,18,79.82,4.43,8,40.91,1.95,26.73,2.99,1,2,Jon,Stephens,10,45.9
2005-08,259,LENA,JENSEN,LENA.JENSEN@sakilacustomer.org,1,44,India,2,16,75.84,4.74,8,53.9,1.41,26.73,2.84,2,1,Mike,Hillyer,8,38.92
2005-08,468,TIM,CARY,TIM.CARY@sakilacustomer.org,1,44,India,1,14,71.86,5.13,5,58.86,1.22,26.73,2.69,3,2,Jon,Stephens,8,42.92
2005-08,78,LORI,WOOD,LORI.WOOD@sakilacustomer.org,1,44,India,1,14,70.86,5.06,8,52.86,1.34,26.73,2.65,4,2,Jon,Stephens,8,43.92
2005-08,274,NAOMI,JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,1,44,India,1,16,69.84,4.37,8,45.9,1.52,26.73,2.61,5,1,Mike,Hillyer,9,38.91
2005-08,121,JOSEPHINE,GOMEZ,JOSEPHINE.GOMEZ@sakilacustomer.org,1,44,India,1,14,67.86,4.85,7,31.91,2.13,26.73,2.54,6,2,Jon,Stephens,8,41.92
2005-08,403,MIKE,WAY,MIKE.WAY@sakilacustomer.org,1,44,India,1,15,64.85,4.32,6,61.88,1.05,26.73,2.43,7,1,Mike,Hillyer,8,35.92
2005-08,300,JOHN,FARNSWORTH,JOHN.FARNSWORTH@sakilacustomer.org,1,44,India,1,11,58.89,5.35,7,59.86,0.98,26.73,2.2,8,1,Mike,Hillyer,5,29.95
2005-08,529,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,1,44,India,2,12,57.88,4.82,7,53.87,1.07,26.73,2.16,9,2,Jon,Stephens,7,36.93
2005-08,554,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,1,44,India,1,12,56.88,4.74,6,16.96,3.35,26.73,2.13,10,2,Jon,Stephens,5,30.95
