month,customer_id,customer_name,city,country,window_start,window_end,suspicious_7d_payment_sum,suspicious_7d_payment_count,avg_30d_payment_sum,avg_30d_payment_count,staff_count,store_count,amount_exceedance_ratio,count_exceedance_ratio,customer_month_rank
2005-07,470,GORDON ALLARD,Hodeida,Yemen,2005-07-06,2005-07-12,44.91,9,2.33,0.7,2,2,19.31,12.86,94
2005-07,112,ROSA REYNOLDS,Lancaster,United States,2005-07-27,2005-08-02,48.9,10,2.56,0.7,2,2,19.1,14.29,95
2005-07,340,PATRICK NEWSOM,Hanoi,Vietnam,2005-07-27,2005-08-02,39.89,11,2.09,0.7,2,2,19.06,15.71,96
2005-07,102,CRYSTAL FORD,Ashdod,Israel,2005-07-06,2005-07-12,52.89,11,2.8,0.47,2,2,18.92,23.57,97
2005-07,90,RUBY WASHINGTON,Meixian,China,2005-07-27,2005-08-02,60.88,12,3.26,0.93,2,2,18.69,12.86,98
2005-07,73,BEVERLY BROOKS,Chiayi,Taiwan,2005-07-06,2005-07-12,25.95,5,1.4,0.47,2,2,18.6,10.71,99
2005-07,22,LAURA RODRIGUEZ,Sal,Morocco,2005-07-04,2005-07-10,12.97,3,0.7,0.23,2,2,18.59,12.86,100
2005-07,203,TARA RYAN,Gorontalo,Indonesia,2005-07-26,2005-08-01,38.93,7,2.1,0.47,2,2,18.58,15.0,101
2005-07,271,PENNY NEAL,Kumbakonam,India,2005-07-05,2005-07-11,12.95,5,0.7,0.23,2,2,18.56,21.43,102
2005-07,70,CHRISTINA RAMIREZ,al-Hawiya,Saudi Arabia,2005-07-27,2005-08-02,29.94,6,1.63,0.47,2,2,18.38,12.86,103
2005-07,407,DALE RATCLIFF,Rustenburg,South Africa,2005-07-06,2005-07-12,16.96,4,0.93,0.47,2,2,18.26,8.57,104
2005-07,69,JUDY GRAY,Bchar,Algeria,2005-07-06,2005-07-12,33.93,7,1.86,0.47,2,2,18.22,15.0,105
2005-07,312,MARK RINEHART,Tabuk,Saudi Arabia,2005-07-06,2005-07-12,20.94,6,1.16,0.47,2,2,18.02,12.86,106
2005-07,7,MARIA MILLER,Kragujevac,Yugoslavia,2005-07-06,2005-07-12,45.91,9,2.56,1.17,2,2,17.97,7.71,107
2005-07,548,ALLAN CORNISH,Tarlac,Philippines,2005-07-06,2005-07-12,23.95,5,1.39,0.7,2,2,17.19,7.14,108
2005-07,117,EDITH MCDONALD,Gandhinagar,India,2005-07-06,2005-07-12,23.96,4,1.4,0.47,2,2,17.17,8.57,109
2005-07,294,SHELLY WATTS,Dayton,United States,2005-07-05,2005-07-11,23.96,4,1.4,0.47,2,2,17.17,8.57,109
2005-07,180,STACY CUNNINGHAM,Pereira,Colombia,2005-07-04,2005-07-10,23.95,5,1.4,0.47,2,2,17.16,10.71,111
2005-07,161,GERALDINE PERKINS,Tel Aviv-Jaffa,Israel,2005-07-06,2005-07-12,27.94,6,1.63,0.47,2,2,17.16,12.86,112
2005-07,331,ERIC ROBERT,Santa F,Argentina,2005-07-04,2005-07-10,51.91,9,3.03,0.7,2,2,17.15,12.86,113
2005-07,469,WESLEY BULL,Ourense (Orense),Spain,2005-07-06,2005-07-12,43.9,10,2.56,0.47,2,2,17.14,21.43,114
2005-07,152,ALICIA MILLS,Nagaon,India,2005-07-06,2005-07-12,19.95,5,1.16,0.23,2,2,17.13,21.43,115
2005-07,79,RACHEL BARNES,Kamakura,Japan,2005-07-05,2005-07-11,30.92,8,1.86,0.47,2,2,16.61,17.14,116
2005-07,560,JORDAN ARCHULETA,Avellaneda,Argentina,2005-07-05,2005-07-11,26.94,6,1.63,0.47,2,2,16.54,12.86,117
2005-07,458,LLOYD DOWD,Tegal,Indonesia,2005-07-06,2005-07-12,26.93,7,1.63,0.47,2,2,16.53,15.0,118
2005-07,92,TINA SIMMONS,Goinia,Brazil,2005-07-05,2005-07-11,56.9,10,3.49,0.7,2,2,16.29,14.29,119
2005-07,199,BETH FRANKLIN,Haiphong,Vietnam,2005-07-06,2005-07-12,33.93,7,2.09,0.7,2,2,16.21,10.0,120
2005-07,301,ROBERT BAUGHMAN,Kaliningrad,Russian Federation,2005-07-06,2005-07-12,33.93,7,2.09,0.7,2,2,16.21,10.0,120
2005-07,549,NELSON CHRISTENSON,Santiago de Compostela,Spain,2005-07-26,2005-08-01,33.93,7,2.09,0.7,2,2,16.21,10.0,120
2005-07,141,DEBBIE REYES,Fukuyama,Japan,2005-07-27,2005-08-02,48.89,11,3.02,1.17,2,2,16.18,9.43,123
2005-07,433,DON BONE,Naala-Porto,Mozambique,2005-07-08,2005-07-14,29.94,6,1.86,0.47,2,2,16.08,12.86,124
2005-07,406,NATHAN RUNYON,Charlotte Amalie,"Virgin Islands, U.S.",2005-07-26,2005-08-01,55.86,14,3.49,1.17,2,2,16.01,12.0,125
2005-07,135,JUANITA MASON,Pune,India,2005-07-06,2005-07-12,21.94,6,1.39,0.7,2,2,15.75,8.57,126
2005-07,591,KENT ARSENAULT,Juiz de Fora,Brazil,2005-07-04,2005-07-10,32.95,5,2.09,0.7,2,2,15.74,7.14,127
2005-07,284,SONIA GREGORY,Benin City,Nigeria,2005-07-05,2005-07-11,32.94,6,2.09,0.7,2,2,15.74,8.57,128
2005-07,138,HAZEL WARREN,Hohhot,China,2005-07-27,2005-08-02,54.85,15,3.49,1.4,2,2,15.73,10.71,129
2005-07,128,MARJORIE TUCKER,Jastrzebie-Zdrj,Poland,2005-07-06,2005-07-12,32.92,8,2.1,0.47,2,2,15.71,17.14,130
2005-07,334,RAYMOND MCWHORTER,Sumqayit,Azerbaijan,2005-07-06,2005-07-12,39.92,8,2.56,0.7,2,2,15.6,11.43,131
2005-07,240,MARLENE WELCH,Iwaki,Japan,2005-07-26,2005-08-01,46.92,8,3.02,1.17,2,2,15.53,6.86,132
2005-07,72,THERESA WATSON,Taguig,Philippines,2005-07-05,2005-07-11,17.94,6,1.16,0.23,2,2,15.41,25.71,133
2005-07,314,GEORGE LINTON,Sorocaba,Brazil,2005-07-06,2005-07-12,24.91,9,1.63,0.47,2,2,15.29,19.29,134
2005-07,530,DARRYL ASHCRAFT,Ezeiza,Argentina,2005-07-27,2005-08-02,31.91,9,2.09,0.7,2,2,15.25,12.86,135
2005-07,320,ANTHONY SCHWAB,Tafuna,American Samoa,2005-07-27,2005-08-02,31.91,9,2.09,0.7,2,2,15.25,12.86,136
2005-07,234,CLAUDIA FULLER,Jalib al-Shuyukh,Kuwait,2005-07-27,2005-08-02,31.93,7,2.1,0.47,2,2,15.24,15.0,137
2005-07,463,DARRELL POWER,Halifax,Canada,2005-07-26,2005-08-01,27.92,8,1.86,0.93,2,2,15.03,8.57,138
2005-07,175,ANNETTE OLSON,Allappuzha (Alleppey),India,2005-07-06,2005-07-12,20.96,4,1.4,0.47,2,2,15.02,8.57,139
2005-07,502,BRETT CORNWELL,Siliguri (Shiliguri),India,2005-07-06,2005-07-12,34.93,7,2.33,0.7,2,2,15.02,10.0,140
2005-07,581,VIRGIL WOFFORD,Jos Azueta,Mexico,2005-07-04,2005-07-10,41.9,10,2.79,0.7,2,2,15.0,14.29,141
2005-07,397,JIMMY SCHRADER,Atinsk,Russian Federation,2005-07-05,2005-07-11,27.93,7,1.86,0.47,2,2,15.0,15.0,142
2005-07,535,JAVIER ELROD,NDjamna,Chad,2005-07-06,2005-07-12,34.93,7,2.33,0.47,2,2,15.0,15.0,143
2005-07,337,JERRY JORDON,Onomichi,Japan,2005-07-06,2005-07-12,37.92,8,2.56,0.47,2,2,14.8,17.14,144
2005-07,134,EMMA BOYD,Qalyub,Egypt,2005-07-27,2005-08-02,30.93,7,2.09,0.7,2,2,14.78,10.0,145
2005-07,504,NATHANIEL ADAM,Joliet,United States,2005-07-03,2005-07-09,30.95,5,2.1,0.47,2,2,14.77,10.71,146
2005-07,518,GABRIEL HARDER,Sivas,Turkey,2005-07-06,2005-07-12,23.95,5,1.63,0.47,2,2,14.71,10.71,147
2005-07,193,KATIE ELLIOTT,Kisumu,Kenya,2005-07-26,2005-08-01,23.94,6,1.63,0.23,2,2,14.68,25.71,148
2005-07,346,ARTHUR SIMPKINS,Maikop,Russian Federation,2005-07-06,2005-07-12,40.93,7,2.79,0.7,2,2,14.65,10.0,149
2005-07,561,IAN STILL,Garland,United States,2005-07-27,2005-08-02,33.93,7,2.32,0.93,2,2,14.6,7.5,150
2005-07,17,DONNA THOMPSON,Elista,Russian Federation,2005-07-24,2005-07-30,33.94,6,2.33,0.7,2,2,14.59,8.57,151
2005-07,455,JON WILES,El Alto,Bolivia,2005-07-06,2005-07-12,26.95,5,1.86,0.93,2,2,14.51,5.36,152
2005-07,464,JEROME KENYON,Rancagua,Chile,2005-07-06,2005-07-12,26.95,5,1.86,0.47,2,2,14.47,10.71,153
2005-07,528,CLAUDE HERZOG,Benguela,Angola,2005-07-06,2005-07-12,26.94,6,1.86,0.47,2,2,14.47,12.86,154
2005-07,104,RITA GRAHAM,Toulon,France,2005-07-03,2005-07-09,29.94,6,2.09,0.93,2,2,14.32,6.43,155
2005-07,552,HUGH WALDROP,Haining,China,2005-07-05,2005-07-11,19.97,3,1.4,0.47,2,2,14.31,6.43,156
2005-07,50,DIANE COLLINS,Omdurman,Sudan,2005-07-06,2005-07-12,39.93,7,2.79,0.93,2,2,14.31,7.5,157
2005-07,4,BARBARA JONES,Myingyan,Myanmar,2005-07-29,2005-08-04,19.95,5,1.4,0.47,2,2,14.3,10.71,158
2005-07,58,JEAN BELL,Kuching,Malaysia,2005-07-27,2005-08-02,39.91,9,2.79,0.7,2,2,14.29,12.86,159
2005-07,265,JENNIE TERRY,Olomouc,Czech Republic,2005-07-06,2005-07-12,52.9,10,3.73,0.7,2,2,14.2,14.29,160
2005-07,170,BEATRICE ARNOLD,Udaipur,India,2005-07-04,2005-07-10,32.92,8,2.33,0.47,2,2,14.14,17.14,161
2005-07,392,SEAN DOUGLASS,Addis Abeba,Ethiopia,2005-07-27,2005-08-02,22.93,7,1.63,0.7,2,2,14.1,10.0,162
2005-07,192,LAURIE LAWRENCE,Firozabad,India,2005-07-06,2005-07-12,12.95,5,0.93,0.23,2,2,13.91,21.43,163
2005-07,189,LORETTA CARPENTER,Oshawa,Canada,2005-07-27,2005-08-02,41.92,8,3.02,0.93,2,2,13.86,8.57,164
2005-07,123,SHANNON FREEMAN,Varanasi (Benares),India,2005-07-26,2005-08-01,41.91,9,3.03,0.47,2,2,13.84,19.29,165
2005-07,151,MEGAN PALMER,Laiwu,China,2005-07-26,2005-08-01,28.92,8,2.09,0.93,2,2,13.83,8.57,166
2005-07,218,VERA MCCOY,Kabul,Afghanistan,2005-07-25,2005-07-31,28.95,5,2.09,0.7,2,2,13.83,7.14,167
2005-07,411,NORMAN CURRIER,Cianjur,Indonesia,2005-07-04,2005-07-10,15.95,5,1.16,0.7,2,2,13.75,7.14,168
2005-07,85,ANNE POWELL,Bradford,United Kingdom,2005-07-27,2005-08-02,31.93,7,2.32,0.93,2,2,13.74,7.5,169
2005-07,351,JACK FOUST,Zeleznogorsk,Russian Federation,2005-07-06,2005-07-12,31.91,9,2.33,0.7,2,2,13.72,12.86,170
2005-07,59,CHERYL MURPHY,Mysore,India,2005-07-04,2005-07-10,34.93,7,2.56,0.7,2,2,13.65,10.0,171
2005-07,252,MATTIE HOFFMAN,London,United Kingdom,2005-07-26,2005-08-01,18.92,8,1.39,0.93,2,2,13.6,8.57,172
2005-07,174,YVONNE WATKINS,Ocumare del Tuy,Venezuela,2005-07-26,2005-08-01,37.93,7,2.79,0.7,2,2,13.58,10.0,173
2005-07,206,TERRI VASQUEZ,Blumenau,Brazil,2005-07-05,2005-07-11,37.92,8,2.79,0.7,2,2,13.58,11.43,174
2005-07,217,AGNES BISHOP,Sambhal,India,2005-07-27,2005-08-02,37.91,9,2.79,0.7,2,2,13.57,12.86,175
2005-07,377,HOWARD FORTNER,Kermanshah,Iran,2005-07-27,2005-08-02,43.91,9,3.26,1.17,2,2,13.49,7.71,176
2005-07,326,JOSE ANDREW,Kingstown,Saint Vincent and the Grenadines,2005-07-27,2005-08-02,46.86,14,3.49,0.7,2,2,13.42,20.0,177
2005-07,424,KYLE SPURLOCK,Shanwei,China,2005-07-27,2005-08-02,52.88,12,3.95,1.63,2,2,13.39,7.35,178
2005-07,503,ANGEL BARCLAY,Ueda,Japan,2005-07-06,2005-07-12,27.94,6,2.09,0.7,2,2,13.35,8.57,179
2005-07,154,MICHELE GRANT,Yuncheng,China,2005-07-05,2005-07-11,27.92,8,2.09,0.7,2,2,13.34,11.43,180
2005-07,30,MELISSA KING,Lungtan,Taiwan,2005-07-05,2005-07-11,39.91,9,3.02,0.93,2,2,13.2,9.64,181
2005-07,485,CLYDE TOBIAS,Shaoguan,China,2005-07-06,2005-07-12,36.89,11,2.8,0.47,2,2,13.2,23.57,182
2005-07,190,YOLANDA WEAVER,Tabora,Tanzania,2005-07-27,2005-08-02,39.92,8,3.03,0.7,2,2,13.19,11.43,183
2005-07,587,SERGIO STANFIELD,Celaya,Mexico,2005-07-27,2005-08-02,48.91,9,3.72,1.17,2,2,13.14,7.71,184
2005-07,259,LENA JENSEN,Halisahar,India,2005-07-27,2005-08-02,48.91,9,3.72,0.93,2,2,13.13,9.64,185
2005-07,426,BRADLEY MOTLEY,Purnea (Purnia),India,2005-07-27,2005-08-02,51.91,9,3.96,0.93,2,2,13.12,9.64,186
2005-07,577,CLIFTON MALCOLM,Tanshui,Taiwan,2005-07-27,2005-08-02,54.89,11,4.19,1.17,2,2,13.11,9.43,187
2005-07,584,SALVADOR TEEL,Banjul,Gambia,2005-07-27,2005-08-02,41.9,10,3.26,1.17,2,2,12.87,8.57,188
2005-07,93,PHYLLIS FOSTER,Zalantun,China,2005-07-06,2005-07-12,17.96,4,1.4,0.47,2,2,12.87,8.57,189
2005-07,489,RICARDO MEADOR,Okayama,Japan,2005-07-27,2005-08-02,20.96,4,1.63,0.47,2,2,12.87,8.57,190
2005-07,461,DEREK BLAKELY,Gingoog,Philippines,2005-07-27,2005-08-02,23.9,10,1.86,0.93,2,2,12.87,10.71,191
2005-07,520,MITCHELL WESTMORELAND,Nha Trang,Vietnam,2005-07-05,2005-07-11,38.93,7,3.03,0.7,2,2,12.86,10.0,192
2005-07,106,CONNIE WALLACE,Ivanovo,Russian Federation,2005-07-27,2005-08-02,47.9,10,3.72,0.93,2,2,12.86,10.71,193
2005-07,80,MARILYN ROSS,Ife,Nigeria,2005-07-06,2005-07-12,47.91,9,3.73,0.7,2,2,12.86,12.86,194
2005-07,352,ALBERT CROUSE,Bamenda,Cameroon,2005-07-24,2005-07-30,32.93,7,2.56,0.47,2,2,12.85,15.0,195
2005-07,286,VELMA LUCAS,Effon-Alaiye,Nigeria,2005-07-06,2005-07-12,41.92,8,3.26,0.47,2,2,12.85,17.14,196
2005-07,211,STACEY MONTGOMERY,Fuyu,China,2005-07-06,2005-07-12,46.89,11,3.73,0.47,2,2,12.58,23.57,197
2005-07,91,LOIS BUTLER,Bandar Seri Begawan,Brunei,2005-07-06,2005-07-12,37.89,11,3.02,0.93,2,2,12.53,11.79,198
2005-07,361,LAWRENCE LAWTON,Yaound,Cameroon,2005-07-27,2005-08-02,34.9,10,2.79,1.17,2,2,12.52,8.57,199
2005-07,41,STEPHANIE MITCHELL,Yerevan,Armenia,2005-07-27,2005-08-02,60.87,13,4.89,0.93,2,2,12.45,13.93,200
2005-07,97,ANNIE RUSSELL,Tete,Mozambique,2005-07-06,2005-07-12,25.92,8,2.09,0.7,2,2,12.38,11.43,201
2005-07,431,JOEL FRANCISCO,Sucre,Bolivia,2005-07-27,2005-08-02,22.95,5,1.86,0.7,2,2,12.34,7.14,202
2005-07,436,TROY QUIGLEY,Vancouver,Canada,2005-07-27,2005-08-02,42.92,8,3.49,1.4,2,2,12.31,5.71,203
2005-07,142,APRIL BURNS,Dundee,United Kingdom,2005-07-27,2005-08-02,39.92,8,3.26,0.93,2,2,12.26,8.57,204
2005-07,348,ROGER QUINTANILLA,Hsichuh,Taiwan,2005-07-04,2005-07-10,36.92,8,3.03,0.7,2,2,12.2,11.43,205
2005-07,329,FRANK WAGGONER,Jamalpur,Bangladesh,2005-07-27,2005-08-02,50.88,12,4.19,1.17,2,2,12.15,10.29,206
2005-07,380,RUSSELL BRINSON,Tychy,Poland,2005-07-27,2005-08-02,47.89,11,3.96,1.17,2,2,12.11,9.43,207
2005-07,524,JARED ELY,Purwakarta,Indonesia,2005-07-06,2005-07-12,27.95,5,2.33,0.7,2,2,12.01,7.14,208
2005-07,488,SHANE MILLARD,La Paz,Mexico,2005-07-06,2005-07-12,27.96,4,2.33,0.47,2,2,12.01,8.57,209
2005-07,245,COURTNEY DAY,Uijongbu,South Korea,2005-07-27,2005-08-02,55.86,14,4.66,1.17,2,2,12.0,12.0,210
2005-07,166,LYNN PAYNE,Lilongwe,Malawi,2005-07-06,2005-07-12,38.9,10,3.26,0.93,2,2,11.94,10.71,211
2005-07,276,BRANDY GRAVES,Warren,United States,2005-07-27,2005-08-02,38.9,10,3.26,0.93,2,2,11.94,10.71,211
2005-07,228,ALLISON STANLEY,Phnom Penh,Cambodia,2005-07-05,2005-07-11,38.89,11,3.26,0.93,2,2,11.94,11.79,213
2005-07,46,CATHERINE CAMPBELL,Moscow,Russian Federation,2005-07-26,2005-08-01,35.92,8,3.03,0.7,2,2,11.87,11.43,214
2005-07,402,LUIS YANEZ,Brest,France,2005-07-05,2005-07-11,35.92,8,3.03,0.7,2,2,11.87,11.43,214
2005-07,550,GUY BROWNLEE,Zhoushan,China,2005-07-27,2005-08-02,35.9,10,3.03,0.7,2,2,11.86,14.29,216
2005-07,220,CHARLENE ALVAREZ,Zanzibar,Tanzania,2005-07-27,2005-08-02,54.9,10,4.65,1.4,2,2,11.8,7.14,217
2005-07,597,FREDDIE DUGGAN,Sullana,Peru,2005-07-27,2005-08-02,32.92,8,2.79,0.93,2,2,11.8,8.57,218
2005-07,409,RODNEY MOELLER,Deba Habe,Nigeria,2005-07-06,2005-07-12,40.91,9,3.5,0.47,2,2,11.7,19.29,219
2005-07,373,LOUIS LEONE,Tanauan,Philippines,2005-07-05,2005-07-11,26.94,6,2.33,0.47,2,2,11.57,12.86,220
2005-07,61,KATHERINE RIVERA,Basel,Switzerland,2005-07-28,2005-08-03,26.94,6,2.33,0.47,2,2,11.57,12.86,221
2005-07,566,CASEY MENA,Tokat,Turkey,2005-07-27,2005-08-02,61.84,16,5.36,1.17,2,2,11.55,13.71,222
2005-07,536,FERNANDO CHURCHILL,Tonghae,South Korea,2005-07-27,2005-08-02,42.92,8,3.72,1.17,2,2,11.53,6.86,223
2005-07,100,ROBIN HAYES,Jelets,Russian Federation,2005-07-06,2005-07-12,50.92,8,4.42,0.93,2,2,11.51,8.57,224
2005-07,84,SARA PERRY,Atlixco,Mexico,2005-07-05,2005-07-11,39.93,7,3.49,1.4,2,2,11.45,5.0,225
2005-07,510,BEN EASTER,Kamyin,Russian Federation,2005-07-26,2005-08-01,39.93,7,3.49,0.93,2,2,11.44,7.5,226
2005-07,40,AMANDA CARTER,Nador,Morocco,2005-07-26,2005-08-01,31.92,8,2.79,0.93,2,2,11.44,8.57,227
2005-07,572,SIDNEY BURLESON,Czestochowa,Poland,2005-07-27,2005-08-02,47.88,12,4.19,0.93,2,2,11.43,12.86,228
2005-07,370,WAYNE TRUONG,Gulbarga,India,2005-07-26,2005-08-01,23.93,7,2.1,0.47,2,2,11.42,15.0,229
2005-07,12,NANCY THOMAS,Yamuna Nagar,India,2005-07-26,2005-08-01,36.92,8,3.25,1.4,2,2,11.35,5.71,230
2005-07,71,KATHY JAMES,Baybay,Philippines,2005-07-06,2005-07-12,36.92,8,3.26,0.7,2,2,11.33,11.43,231
2005-07,115,WENDY HARRISON,Nezahualcyotl,Mexico,2005-07-06,2005-07-12,28.91,9,2.56,0.7,2,2,11.29,12.86,232
2005-07,75,TAMMY SANDERS,Changhwa,Taiwan,2005-07-27,2005-08-02,62.86,14,5.58,2.33,2,2,11.27,6.0,233
2005-07,332,STEPHEN QUALLS,Dhaka,Bangladesh,2005-07-27,2005-08-02,62.87,13,5.58,1.63,2,2,11.26,7.96,234
2005-07,306,CHARLES KOWALSKI,Sungai Petani,Malaysia,2005-07-06,2005-07-12,20.95,5,1.86,0.47,2,2,11.25,10.71,235
2005-07,415,GLENN PULLEN,Amersfoort,Netherlands,2005-07-06,2005-07-12,20.95,5,1.86,0.47,2,2,11.25,10.71,235
2005-07,418,JEFF EAST,San Felipe de Puerto Plata,Dominican Republic,2005-07-27,2005-08-02,46.89,11,4.19,1.17,2,2,11.2,9.43,237
2005-07,539,MATHEW BOLIN,Valencia,Venezuela,2005-07-06,2005-07-12,25.94,6,2.33,0.7,2,2,11.15,8.57,238
2005-07,248,CAROLINE BOWMAN,Tallahassee,United States,2005-07-06,2005-07-12,12.95,5,1.16,0.47,2,2,11.14,10.71,239
2005-07,441,MARIO CHEATHAM,Batna,Algeria,2005-07-06,2005-07-12,25.92,8,2.33,0.47,2,2,11.13,17.14,240
2005-07,266,NORA HERRERA,Salzburg,Austria,2005-07-27,2005-08-02,30.94,6,2.79,0.7,2,2,11.08,8.57,241
2005-07,372,STEVE MACKENZIE,Probolinggo,Indonesia,2005-07-06,2005-07-12,30.94,6,2.79,0.7,2,2,11.08,8.57,241
2005-07,60,MILDRED BAILEY,Jaipur,India,2005-07-27,2005-08-02,30.92,8,2.79,0.7,2,2,11.07,11.43,243
2005-07,13,KAREN JACKSON,Osmaniye,Turkey,2005-07-27,2005-08-02,48.9,10,4.42,1.17,2,2,11.06,8.57,244
2005-07,495,CHARLIE BESS,Baiyin,China,2005-07-26,2005-08-01,48.9,10,4.43,0.7,2,2,11.05,14.29,245
2005-07,519,RON DELUCA,Isesaki,Japan,2005-07-26,2005-08-01,40.92,8,3.72,1.4,2,2,11.0,5.71,246
2005-07,416,JEFFERY PINSON,Dadu,Pakistan,2005-07-27,2005-08-02,45.89,11,4.19,0.93,2,2,10.95,11.79,247
2005-07,391,CLARENCE GAMEZ,Izumisano,Japan,2005-07-06,2005-07-12,27.93,7,2.56,1.17,2,2,10.93,6.0,248
2005-07,256,MABEL HOLLAND,Monywa,Myanmar,2005-07-27,2005-08-02,14.96,4,1.39,0.93,2,2,10.76,4.29,249
2005-07,570,IVAN CROMWELL,Monclova,Mexico,2005-07-27,2005-08-02,34.91,9,3.25,1.4,2,2,10.73,6.43,250
2005-07,254,MAXINE SILVA,Poos de Caldas,Brazil,2005-07-04,2005-07-10,34.92,8,3.26,1.17,2,2,10.73,6.86,251
2005-07,408,MANUEL MURRELL,Jaffna,Sri Lanka,2005-07-27,2005-08-02,34.92,8,3.26,1.17,2,2,10.73,6.86,251
2005-07,241,HEIDI LARSON,Xiangfan,China,2005-07-05,2005-07-11,29.91,9,2.79,1.17,2,2,10.73,7.71,253
2005-07,585,PERRY SWAFFORD,Quilmes,Argentina,2005-07-06,2005-07-12,34.94,6,3.26,0.93,2,2,10.73,6.43,254
2005-07,574,JULIAN VEST,Akishima,Japan,2005-07-06,2005-07-12,39.91,9,3.72,1.17,2,2,10.72,7.71,255
2005-07,19,RUTH MARTINEZ,Kimberley,South Africa,2005-07-25,2005-07-31,24.96,4,2.33,0.47,2,2,10.72,8.57,256
2005-07,274,NAOMI JENNINGS,Karnal,India,2005-07-27,2005-08-02,39.9,10,3.72,0.93,2,2,10.71,10.71,257
2005-07,288,BOBBIE CRAIG,Valle de Santiago,Mexico,2005-07-06,2005-07-12,14.95,5,1.4,0.23,2,2,10.7,21.43,258
2005-07,449,OSCAR AQUINO,Sirjan,Iran,2005-07-26,2005-08-01,41.92,8,3.96,0.93,2,2,10.59,8.57,259
2005-07,139,AMBER DIXON,Touliu,Taiwan,2005-07-06,2005-07-12,36.92,8,3.49,0.93,2,2,10.58,8.57,260
2005-07,95,PAULA BRYANT,Pathankot,India,2005-07-26,2005-08-01,31.93,7,3.03,0.7,2,2,10.55,10.0,261
2005-07,258,MYRTLE FLEMING,Santiago de los Caballeros,Dominican Republic,2005-07-05,2005-07-11,31.93,7,3.03,0.7,2,2,10.55,10.0,261
2005-07,98,LILLIAN GRIFFIN,al-Ayn,United Arab Emirates,2005-07-26,2005-08-01,31.92,8,3.03,0.47,2,2,10.54,17.14,263
2005-07,263,HILDA HOPKINS,Mandaluyong,Philippines,2005-07-06,2005-07-12,26.91,9,2.56,0.47,2,2,10.5,19.29,264
2005-07,28,CYNTHIA YOUNG,Munger (Monghyr),India,2005-07-27,2005-08-02,43.91,9,4.18,1.63,2,2,10.5,5.51,265
2005-07,399,DANNY ISOM,Okara,Pakistan,2005-07-06,2005-07-12,21.94,6,2.1,0.47,2,2,10.47,12.86,266
2005-07,349,JOE GILLILAND,Imus,Philippines,2005-07-27,2005-08-02,45.9,10,4.42,1.17,2,2,10.38,8.57,267
2005-07,208,LUCY WHEELER,Balurghat,India,2005-07-06,2005-07-12,28.93,7,2.79,1.17,2,2,10.38,6.0,268
2005-07,400,BRYAN HARDISON,Dallas,United States,2005-07-06,2005-07-12,28.95,5,2.79,0.7,2,2,10.37,7.14,269
2005-07,522,ARNOLD HAVENS,Santa Rosa,Philippines,2005-07-04,2005-07-10,40.92,8,3.96,0.93,2,2,10.34,8.57,270
2005-07,311,PAUL TROUT,Kursk,Russian Federation,2005-07-26,2005-08-01,35.94,6,3.49,0.7,2,2,10.29,8.57,271
2005-07,375,AARON SELBY,Mwene-Ditu,"Congo, The Democratic Republic of the",2005-07-27,2005-08-02,35.91,9,3.49,0.7,2,2,10.28,12.86,272
2005-07,553,MAX PITT,Novi Sad,Yugoslavia,2005-07-05,2005-07-11,47.89,11,4.66,0.7,2,2,10.28,15.71,273
2005-07,144,CLARA SHAW,Molodetno,Belarus,2005-07-06,2005-07-12,54.92,8,5.35,1.4,2,2,10.26,5.71,274
2005-07,129,CARRIE PORTER,Liaocheng,China,2005-07-26,2005-08-01,49.89,11,4.88,2.1,2,2,10.23,5.24,275
2005-07,543,LANCE PEMBERTON,Beni-Mellal,Morocco,2005-07-27,2005-08-02,30.92,8,3.03,0.7,2,2,10.22,11.43,276
2005-07,509,RAUL FORTIER,Chapra,India,2005-07-06,2005-07-12,18.95,5,1.86,0.47,2,2,10.18,10.71,277
2005-07,401,TONY CARRANZA,Koriyama,Japan,2005-07-25,2005-07-31,25.94,6,2.56,0.93,2,2,10.14,6.43,278
2005-07,386,TODD TAN,Kamjanets-Podilskyi,Ukraine,2005-07-06,2005-07-12,39.91,9,3.96,1.17,2,2,10.09,7.71,279
2005-07,389,ALAN KAHN,Emeishan,China,2005-07-27,2005-08-02,46.91,9,4.65,1.4,2,2,10.08,6.43,280
2005-07,137,RHONDA KENNEDY,Apeldoorn,Netherlands,2005-07-05,2005-07-11,46.9,10,4.66,0.93,2,2,10.07,10.71,281
2005-07,403,MIKE WAY,Valparai,India,2005-07-27,2005-08-02,67.87,13,6.75,1.4,2,2,10.05,9.29,282
2005-07,127,ELAINE STEVENS,Smolensk,Russian Federation,2005-07-27,2005-08-02,41.93,7,4.19,0.93,2,2,10.01,7.5,283
2005-07,267,MARGIE WADE,Lengshuijiang,China,2005-07-27,2005-08-02,34.91,9,3.49,0.93,2,2,10.0,9.64,284
2005-07,125,ETHEL WEBB,Boksburg,South Africa,2005-07-27,2005-08-02,55.86,14,5.59,1.17,2,2,10.0,12.0,285
2005-07,547,KURT EMMONS,Kanazawa,Japan,2005-07-06,2005-07-12,20.95,5,2.1,0.23,2,2,9.99,21.43,286
2005-07,589,TRACY HERRMANN,Loja,Ecuador,2005-07-26,2005-08-01,29.93,7,3.02,0.93,2,2,9.9,7.5,287
2005-07,421,LEE HAWKS,Pudukkottai,India,2005-07-05,2005-07-11,29.95,5,3.03,0.7,2,2,9.9,7.14,288
