payment_day,customer_id,customer_name,home_store_id,city_name,country_name,daily_payment_amount,daily_payment_count,rolling_30d_avg_payment_amount,rolling_30d_avg_payment_count,amount_to_30d_avg_ratio,count_to_30d_avg_ratio,related_rental_count,involved_store_ids,involved_staff,involved_staff_count,involved_store_count,country_daily_amount_rank,country_customer_count,country_top_5_percent_cutoff,multiple_staff_or_store_flag
2005-08-19,150,DANIELLE DANIELS,2,Hidalgo,Mexico,21.950000000000003,5,1.13,0.27,19.41,18.75,5,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,30,2,1
2005-08-19,414,VINCENT RALSTON,1,Allende,Mexico,17.95,5,0.56,0.2,31.79,25.0,5,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,30,2,1
2005-08-19,22,LAURA RODRIGUEZ,1,Sal,Morocco,10.98,2,0.93,0.2,11.79,10.0,2,2,2:Jon Stephens,1,1,1,3,1,0
2005-08-19,257,MARSHA DOUGLAS,2,Beira,Mozambique,20.949999999999996,5,2.26,0.53,9.26,9.38,5,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-08-19,513,DUANE TUBBS,2,Yangor,Nauru,7.98,2,1.8,0.4,4.44,5.0,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-19,184,VIVIAN RUIZ,1,s-Hertogenbosch,Netherlands,11.97,3,1.13,0.23,10.58,12.86,3,1,1:Mike Hillyer,1,1,1,5,1,0
2005-08-19,280,TRACEY BARRETT,2,Owo,Nigeria,20.97,3,1.73,0.43,12.13,6.92,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,13,1,1
2005-08-19,157,DARLENE ROSE,2,Pyongyang,North Korea,10.97,3,2.13,0.57,5.16,5.29,3,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-19,498,GENE SANBORN,1,Salala,Oman,2.99,1,1.3,0.3,2.31,3.33,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-08-19,20,SHARON ROBINSON,2,Mardan,Pakistan,12.97,3,1.33,0.33,9.75,9.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,5,1,1
2005-08-19,345,CARL ARTIS,1,San Lorenzo,Paraguay,4.99,1,1.63,0.3,3.06,3.33,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-08-19,565,JAIME NETTLES,2,Hunuco,Peru,10.97,3,1.96,0.37,5.59,8.18,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,4,1,1
2005-08-19,597,FREDDIE DUGGAN,1,Sullana,Peru,10.97,3,1.46,0.33,7.5,9.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,4,1,1
2005-08-19,434,EDDIE TOMLIN,1,Ozamis,Philippines,17.98,2,1.26,0.33,14.23,6.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,20,1,1
2005-08-19,128,MARJORIE TUCKER,1,Jastrzebie-Zdrj,Poland,10.96,4,1.3,0.33,8.45,12.0,4,2,2:Jon Stephens,1,1,1,8,1,0
2005-08-19,360,RALPH MADRIGAL,2,Arecibo,Puerto Rico,12.97,3,2.26,0.5,5.73,6.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-08-19,563,KEN PREWITT,2,Bucuresti,Romania,2.99,1,0.96,0.27,3.1,3.75,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-08-19,148,ELEANOR HUNT,1,Saint-Denis,Runion,13.98,2,2.89,0.6,4.83,3.33,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-19,462,WARREN SHERROD,2,Usolje-Sibirskoje,Russian Federation,22.97,3,2.13,0.5,10.79,6.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,28,2,1
2005-08-19,55,DORIS REED,2,Balaiha,Russian Federation,13.97,3,1.03,0.23,13.55,12.86,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,28,2,1
2005-08-19,70,CHRISTINA RAMIREZ,2,al-Hawiya,Saudi Arabia,3.99,1,1.66,0.33,2.4,3.0,1,1,1:Mike Hillyer,1,1,1,5,1,0
2005-08-19,456,RONNIE RICKETTS,2,Ziguinchor,Senegal,13.98,2,0.73,0.17,19.11,12.0,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-19,145,LUCILLE HOLMES,1,Soshanguve,South Africa,15.96,4,1.13,0.33,14.12,12.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,11,1,1
2005-08-19,99,EMILY DIAZ,2,Kimchon,South Korea,8.99,1,1.03,0.27,8.72,3.75,1,2,2:Jon Stephens,1,1,1,5,1,0
2005-08-19,293,MAE FLETCHER,2,Donostia-San Sebastin,Spain,9.98,2,0.7,0.2,14.3,10.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,5,1,1
2005-08-19,50,DIANE COLLINS,1,Omdurman,Sudan,7.99,1,2.16,0.47,3.7,2.14,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-19,348,ROGER QUINTANILLA,2,Hsichuh,Taiwan,13.97,3,1.7,0.4,8.24,7.5,3,2,2:Jon Stephens,1,1,1,10,1,0
2005-08-19,220,CHARLENE ALVAREZ,2,Zanzibar,Tanzania,10.97,3,2.26,0.43,4.85,6.92,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-08-19,86,JACQUELINE LONG,2,Songkhla,Thailand,8.98,2,1.76,0.33,5.09,6.0,2,2,2:Jon Stephens,1,1,1,3,1,0
2005-08-19,344,HENRY BILLINGSLEY,1,Nukualofa,Tonga,8.98,2,0.83,0.17,10.8,12.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-08-19,480,COREY HAUSER,1,Gaziantep,Turkey,15.97,3,1.3,0.27,12.31,11.25,3,2,2:Jon Stephens,1,1,1,15,1,0
2005-08-19,105,DAWN SULLIVAN,1,Funafuti,Tuvalu,9.98,2,1.06,0.23,9.38,8.57,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-08-19,131,MONICA HICKS,2,Mukateve,Ukraine,18.959999999999997,4,1.66,0.43,11.41,9.23,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,6,1,1
2005-08-19,452,TOM MILNER,1,Abu Dhabi,United Arab Emirates,4.99,1,1.13,0.27,4.41,3.75,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-08-19,512,CECIL VINES,1,London,United Kingdom,13.98,2,1.26,0.27,11.06,7.5,2,2,2:Jon Stephens,1,1,1,9,1,0
2005-08-19,214,KRISTIN JOHNSTON,1,Sunnyvale,United States,15.97,3,1.26,0.27,12.63,11.25,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,36,2,1
2005-08-19,181,ANA BRADLEY,2,Memphis,United States,15.96,4,3.33,0.6,4.8,6.67,4,2,2:Jon Stephens,1,1,2,36,2,0
2005-08-19,113,CINDY FISHER,2,Cuman,Venezuela,6.98,2,1.46,0.3,4.77,6.67,2,2,2:Jon Stephens,1,1,1,7,1,0
2005-08-19,174,YVONNE WATKINS,2,Ocumare del Tuy,Venezuela,6.98,2,1.3,0.27,5.38,7.5,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,7,1,1
2005-08-19,532,NEIL RENNER,2,Cam Ranh,Vietnam,18.97,3,1.8,0.37,10.56,8.18,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,6,1,1
2005-08-19,210,ELLA OLIVER,2,Aden,Yemen,12.97,3,1.16,0.23,11.14,12.86,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,4,1,1
2005-08-19,438,BARRY LOVELACE,1,Kitwe,Zambia,12.98,2,1.43,0.37,9.08,5.45,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-08-20,218,VERA MCCOY,1,Kabul,Afghanistan,11.98,2,1.2,0.27,10.01,7.5,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-20,441,MARIO CHEATHAM,1,Batna,Algeria,12.97,3,1.5,0.37,8.67,8.18,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-08-20,528,CLAUDE HERZOG,1,Benguela,Angola,10.98,2,1.26,0.27,8.69,7.5,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-08-20,381,BOBBY BOUDREAU,2,South Hill,Anguilla,3.9800000000000004,2,1.56,0.5,2.55,4.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-08-20,322,JASON MORRISSEY,1,Baha Blanca,Argentina,14.98,2,1.2,0.27,12.51,7.5,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,13,1,1
2005-08-20,266,NORA HERRERA,2,Salzburg,Austria,17.97,3,1.7,0.4,10.6,7.5,3,1,1:Mike Hillyer,1,1,1,3,1,0
2005-08-20,333,ANDREW PURDY,2,Baku,Azerbaijan,13.97,3,1.86,0.4,7.5,7.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-08-20,21,MICHELLE CLARK,1,Tangail,Bangladesh,32.96,4,1.86,0.53,17.71,7.5,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-08-20,431,JOEL FRANCISCO,2,Sucre,Bolivia,4.99,1,1.16,0.27,4.29,3.75,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-08-20,455,JON WILES,2,El Alto,Bolivia,4.99,1,1.2,0.3,4.17,3.33,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-20,362,NICHOLAS BARFIELD,1,Belm,Brazil,13.98,2,1.53,0.4,9.14,5.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,28,2,1
2005-08-20,342,HAROLD MARTINO,1,Boa Vista,Brazil,12.97,3,1.83,0.53,7.1,5.63,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,28,2,1
2005-08-20,228,ALLISON STANLEY,2,Phnom Penh,Cambodia,4.99,1,0.83,0.23,6.0,4.29,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-20,410,CURTIS IRBY,2,Richmond Hill,Canada,14.97,3,2.23,0.43,6.72,6.92,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,5,1,1
2005-08-20,535,JAVIER ELROD,1,NDjamna,Chad,5.98,2,1.76,0.43,3.39,4.62,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-20,464,JEROME KENYON,1,Rancagua,Chile,11.98,2,0.27,0.07,45.04,30.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-08-20,129,CARRIE PORTER,1,Liaocheng,China,21.959999999999997,4,1.96,0.43,11.19,9.23,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,53,3,1
2005-08-20,93,PHYLLIS FOSTER,1,Zalantun,China,19.96,4,0.5,0.13,40.03,30.0,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,53,3,1
2005-08-20,37,PAMELA BAKER,1,Nanyang,China,14.96,4,1.23,0.23,12.15,17.14,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,3,53,3,1
2005-08-20,87,WANDA PATTERSON,1,Sincelejo,Colombia,12.97,3,2.03,0.4,6.39,7.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,6,1,1
2005-08-20,387,JESSE SCHILLING,2,Lubumbashi,"Congo, The Democratic Republic of the",5.98,2,1.13,0.3,5.29,6.67,2,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-20,265,JENNIE TERRY,2,Olomouc,Czech Republic,8.99,1,1.1,0.33,8.2,3.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-20,258,MYRTLE FLEMING,1,Santiago de los Caballeros,Dominican Republic,14.97,3,1.46,0.33,10.23,9.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-08-20,262,PATSY DAVIDSON,2,Portoviejo,Ecuador,8.98,2,0.47,0.13,19.3,15.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-08-20,559,EVERETT BANDA,2,Bilbays,Egypt,5.99,1,1.43,0.43,4.19,2.31,1,1,1:Mike Hillyer,1,1,1,6,1,0
2005-08-20,444,MARCUS HIDALGO,2,Tartu,Estonia,4.970000000000001,3,1.4,0.33,3.56,9.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-08-20,392,SEAN DOUGLASS,2,Addis Abeba,Ethiopia,12.98,2,1.36,0.37,9.52,5.45,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-08-20,317,EDWARD BAUGH,2,Trshavn,Faroe Islands,5.99,1,1.76,0.4,3.4,2.5,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-20,56,GLORIA COOK,1,Papeete,French Polynesia,14.98,2,1.46,0.37,10.24,5.45,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-08-20,201,VICKI FIELDS,1,Witten,Germany,16.97,3,0.73,0.27,23.23,11.25,3,2,2:Jon Stephens,1,1,1,7,1,0
2005-08-20,596,ENRIQUE FORSYTHE,1,Patras,Greece,8.98,2,1.1,0.3,8.19,6.67,2,1,1:Mike Hillyer,1,1,1,2,1,0
2005-08-20,207,GERTRUDE CASTILLO,1,Nuuk,Greenland,25.96,4,1.66,0.37,15.61,10.91,4,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-20,289,VIOLET RODRIQUEZ,1,Kowloon and New Kowloon,Hong Kong,7.98,2,1.7,0.4,4.71,5.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-08-20,259,LENA JENSEN,2,Halisahar,India,17.97,3,2.3,0.43,7.83,6.92,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,60,3,1
2005-08-20,274,NAOMI JENNINGS,1,Karnal,India,17.97,3,1.86,0.43,9.65,6.92,3,1,1:Mike Hillyer,1,1,1,60,3,0
2005-08-20,170,BEATRICE ARNOLD,1,Udaipur,India,15.98,2,1.33,0.3,12.01,6.67,2,2,2:Jon Stephens,1,1,3,60,3,0
2005-08-20,372,STEVE MACKENZIE,2,Probolinggo,Indonesia,18.98,2,2.56,0.53,7.41,3.75,2,2,2:Jon Stephens,1,1,1,14,1,0
2005-08-20,459,TOMMY COLLAZO,1,Qomsheh,Iran,15.98,2,3.73,0.6,4.29,3.33,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,8,1,1
2005-08-20,478,LEWIS LYMAN,1,Ashqelon,Israel,4.99,1,0.83,0.23,6.0,4.29,1,2,2:Jon Stephens,1,1,1,4,1,0
2005-08-20,33,ANNA HILL,2,Alessandria,Italy,11.97,3,1.1,0.23,10.9,12.86,3,1,1:Mike Hillyer,1,1,1,7,1,0
2005-08-20,147,JOANNE ROBERTSON,2,Urawa,Japan,13.97,3,1.1,0.27,12.73,11.25,3,2,2:Jon Stephens,1,1,1,31,2,0
2005-08-20,141,DEBBIE REYES,1,Fukuyama,Japan,12.98,2,2.29,0.57,5.66,3.53,2,2,2:Jon Stephens,1,1,2,31,2,0
2005-08-20,76,IRENE PRICE,2,Pavlodar,Kazakstan,3.99,1,1.06,0.27,3.75,3.75,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-20,363,ROY WHITING,2,Nyeri,Kenya,9.99,1,1.83,0.37,5.46,2.73,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-08-20,57,EVELYN MORGAN,2,Vaduz,Liechtenstein,10.98,2,0.86,0.3,12.71,6.67,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-20,557,FELIX GAFFNEY,1,Vilnius,Lithuania,5.98,2,0.63,0.23,9.48,8.57,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-08-20,81,ANDREA HENDERSON,1,Mahajanga,Madagascar,5.99,1,0.73,0.2,8.19,5.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-20,166,LYNN PAYNE,1,Lilongwe,Malawi,12.98,2,1.2,0.2,10.83,10.0,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-20,306,CHARLES KOWALSKI,1,Sungai Petani,Malaysia,16.96,4,2.36,0.57,7.18,7.06,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-08-20,454,ALEX GRESHAM,2,Uruapan,Mexico,27.96,4,0.7,0.23,40.08,17.14,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,30,2,1
2005-08-20,581,VIRGIL WOFFORD,1,Jos Azueta,Mexico,12.97,3,0.73,0.2,17.73,15.0,3,2,2:Jon Stephens,1,1,2,30,2,0
2005-08-20,40,AMANDA CARTER,2,Nador,Morocco,8.98,2,1.93,0.47,4.66,4.29,2,1,1:Mike Hillyer,1,1,1,3,1,0
2005-08-20,256,MABEL HOLLAND,2,Monywa,Myanmar,13.96,4,0.8,0.17,17.49,24.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-08-20,513,DUANE TUBBS,2,Yangor,Nauru,10.98,2,2.06,0.47,5.32,4.29,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-20,321,KEVIN SCHULER,1,Birgunj,Nepal,6.99,1,1.03,0.2,6.78,5.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-20,137,RHONDA KENNEDY,2,Apeldoorn,Netherlands,11.98,2,2.59,0.53,4.62,3.75,2,1,1:Mike Hillyer,1,1,1,5,1,0
2005-08-20,286,VELMA LUCAS,1,Effon-Alaiye,Nigeria,10.98,2,1.26,0.4,8.7,5.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,13,1,1
2005-08-20,157,DARLENE ROSE,2,Pyongyang,North Korea,9.98,2,2.49,0.67,4.0,3.0,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-20,205,EILEEN CARR,2,Ciudad del Este,Paraguay,2.99,1,0.7,0.13,4.28,7.5,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-08-20,565,JAIME NETTLES,2,Hunuco,Peru,8.99,1,2.33,0.47,3.86,2.14,1,1,1:Mike Hillyer,1,1,1,4,1,0
2005-08-20,261,DEANNA BYRD,1,Tuguegarao,Philippines,13.97,3,1.13,0.27,12.36,11.25,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,20,1,1
2005-08-20,572,SIDNEY BURLESON,1,Czestochowa,Poland,12.98,2,1.9,0.5,6.85,4.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,8,1,1
2005-08-20,563,KEN PREWITT,2,Bucuresti,Romania,9.99,1,1.06,0.3,9.39,3.33,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-20,179,DANA HART,1,Kirovo-Tepetsk,Russian Federation,16.97,3,1.86,0.43,9.11,6.92,3,2,2:Jon Stephens,1,1,1,28,2,0
2005-08-20,430,RAY HOULE,1,Dzerzinsk,Russian Federation,9.97,3,0.5,0.17,20.01,18.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,28,2,1
2005-08-20,417,TRAVIS ESTEP,1,al-Qatif,Saudi Arabia,6.98,2,0.96,0.27,7.24,7.5,2,1,1:Mike Hillyer,1,1,1,5,1,0
2005-08-20,456,RONNIE RICKETTS,2,Ziguinchor,Senegal,4.99,1,1.2,0.23,4.17,4.29,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-20,19,RUTH MARTINEZ,1,Kimberley,South Africa,17.98,2,1.76,0.27,10.19,7.5,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,11,1,1
2005-08-20,237,TANYA GILBERT,1,Naju,South Korea,20.97,3,2.63,0.57,7.98,5.29,3,2,2:Jon Stephens,1,1,1,5,1,0
2005-08-20,293,MAE FLETCHER,2,Donostia-San Sebastin,Spain,10.98,2,1.03,0.27,10.65,7.5,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,5,1,1
2005-08-20,408,MANUEL MURRELL,1,Jaffna,Sri Lanka,14.97,3,1.56,0.4,9.58,7.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-08-20,66,JANICE WARD,2,Malm,Sweden,2.99,1,1.0,0.3,3.0,3.33,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-20,348,ROGER QUINTANILLA,2,Hsichuh,Taiwan,12.96,4,2.16,0.5,6.0,8.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,10,1,1
2005-08-20,481,HERMAN DEVORE,1,Mwanza,Tanzania,9.97,3,1.93,0.4,5.17,7.5,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-08-20,390,SHAWN HEATON,1,Nakhon Sawan,Thailand,27.940000000000005,6,1.43,0.33,19.54,18.0,6,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-08-20,335,GREGORY MAULDIN,1,Sousse,Tunisia,4.98,2,0.83,0.23,5.99,8.57,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-20,518,GABRIEL HARDER,1,Sivas,Turkey,13.98,2,1.76,0.43,7.93,4.62,2,1,1:Mike Hillyer,1,1,1,15,1,0
2005-08-20,200,JEANNE LAWSON,2,Ashgabat,Turkmenistan,16.98,2,1.1,0.23,15.47,8.57,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-20,105,DAWN SULLIVAN,1,Funafuti,Tuvalu,3.9800000000000004,2,1.4,0.3,2.85,6.67,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-08-20,386,TODD TAN,1,Kamjanets-Podilskyi,Ukraine,13.97,3,1.26,0.33,11.06,9.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,6,1,1
2005-08-20,452,TOM MILNER,1,Abu Dhabi,United Arab Emirates,3.99,1,1.3,0.3,3.08,3.33,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-08-20,16,SANDRA MARTIN,2,Southend-on-Sea,United Kingdom,6.99,1,1.66,0.43,4.2,2.31,1,1,1:Mike Hillyer,1,1,1,9,1,0
2005-08-20,112,ROSA REYNOLDS,2,Lancaster,United States,17.97,3,2.2,0.43,8.18,6.92,3,2,2:Jon Stephens,1,1,1,36,2,0
2005-08-20,146,JAMIE RICE,1,Sterling Heights,United States,9.98,2,1.63,0.37,6.12,5.45,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,36,2,1
2005-08-20,526,KARL SEAL,2,Cape Coral,United States,9.98,2,2.73,0.57,3.66,3.53,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,36,2,1
2005-08-20,537,CLINTON BUFORD,2,Aurora,United States,9.98,2,0.86,0.2,11.54,10.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,36,2,1
2005-08-20,453,CALVIN MARTEL,1,Maracabo,Venezuela,12.98,2,0.83,0.2,15.61,10.0,2,1,1:Mike Hillyer,1,1,1,7,1,0
2005-08-20,520,MITCHELL WESTMORELAND,2,Nha Trang,Vietnam,8.98,2,1.63,0.47,5.51,4.29,2,2,2:Jon Stephens,1,1,1,6,1,0
2005-08-20,470,GORDON ALLARD,1,Hodeida,Yemen,9.98,2,2.93,0.53,3.41,3.75,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,4,1,1
2005-08-21,69,JUDY GRAY,2,Bchar,Algeria,7.970000000000001,3,1.2,0.3,6.66,10.0,3,2,2:Jon Stephens,1,1,1,3,1,0
2005-08-21,383,MARTIN BALES,1,Namibe,Angola,4.99,1,1.16,0.4,4.29,2.5,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-21,219,WILLIE HOWELL,2,Vicente Lpez,Argentina,10.98,2,1.23,0.33,8.93,6.0,2,1,1:Mike Hillyer,1,1,1,13,1,0
2005-08-21,159,JILL HAWKINS,1,Linz,Austria,8.99,1,1.0,0.3,9.02,3.33,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-08-21,21,MICHELLE CLARK,1,Tangail,Bangladesh,5.98,2,2.96,0.67,2.02,3.0,2,2,2:Jon Stephens,1,1,1,3,1,0
2005-08-21,527,CORY MEEHAN,1,Mogiljov,Belarus,6.99,1,1.43,0.37,4.89,2.73,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-08-21,455,JON WILES,2,El Alto,Bolivia,7.98,2,1.36,0.33,5.85,6.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-08-21,362,NICHOLAS BARFIELD,1,Belm,Brazil,25.96,4,2.0,0.47,13.01,8.57,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,28,2,1
2005-08-21,544,CODY NOLEN,2,So Bernardo do Campo,Brazil,18.97,3,1.03,0.23,18.4,12.86,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,28,2,1
2005-08-21,352,ALBERT CROUSE,1,Bamenda,Cameroon,4.99,1,1.86,0.4,2.68,2.5,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-08-21,410,CURTIS IRBY,2,Richmond Hill,Canada,13.97,3,2.73,0.53,5.12,5.63,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,5,1,1
2005-08-21,45,JANET PHILLIPS,1,Antofagasta,Chile,6.99,1,2.0,0.4,3.5,2.5,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-08-21,260,CHRISTY VARGAS,1,Datong,China,17.97,3,1.56,0.5,11.51,6.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,53,3,1
2005-08-21,324,GARY COY,2,Yuzhou,China,16.98,2,1.6,0.37,10.64,5.45,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,53,3,1
2005-08-21,550,GUY BROWNLEE,2,Zhoushan,China,16.97,3,2.1,0.5,8.1,6.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,3,53,3,1
2005-08-21,120,SYLVIA ORTIZ,2,Dos Quebradas,Colombia,19.97,3,1.56,0.4,12.78,7.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,6,1,1
2005-08-21,387,JESSE SCHILLING,2,Lubumbashi,"Congo, The Democratic Republic of the",5.99,1,1.33,0.37,4.5,2.73,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-21,265,JENNIE TERRY,2,Olomouc,Czech Republic,18.97,3,1.4,0.37,13.59,8.18,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-08-21,262,PATSY DAVIDSON,2,Portoviejo,Ecuador,8.98,2,0.76,0.2,11.74,10.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-08-21,119,SHERRY MARSHALL,1,Shubra al-Khayma,Egypt,14.96,4,2.0,0.47,7.5,8.57,4,2,2:Jon Stephens,1,1,1,6,1,0
2005-08-21,392,SEAN DOUGLASS,2,Addis Abeba,Ethiopia,12.97,3,1.8,0.43,7.22,6.92,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-08-21,317,EDWARD BAUGH,2,Trshavn,Faroe Islands,3.9800000000000004,2,1.96,0.43,2.03,4.62,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-21,35,VIRGINIA GREEN,2,Toulouse,France,8.97,3,1.7,0.33,5.29,9.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,4,1,1
